PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_67
0,0
0.482978,9333.33
0.965956,45694.5
1.44893,92246.8
1.93191,161218
2.41489,278322
2.89787,454520
3.38085,676939
3.86382,916474
4.3468,1.14563e+06
4.82978,1.35677e+06
5.31276,1.58137e+06
5.79574,1.88358e+06
6.27871,2.32493e+06
6.76169,2.94226e+06
7.24467,3.73269e+06
7.72765,4.62633e+06
8.21062,5.48343e+06
8.6936,6.17245e+06
9.17658,6.68183e+06
9.65956,7.11669e+06
10.1425,7.57424e+06
10.6255,8.0677e+06
11.1085,8.59307e+06
11.5915,9.20499e+06
12.0744,9.94488e+06
12.5574,1.07295e+07
13.0404,1.14065e+07
13.5234,1.18905e+07
14.0064,1.21819e+07
14.4893,1.24147e+07
14.9723,1.28102e+07
15.4553,1.33943e+07
15.9383,1.38345e+07
16.4212,1.397e+07
16.9042,1.38319e+07
17.3872,1.36544e+07
17.8702,1.3604e+07
18.3532,1.3626e+07
18.8361,1.35597e+07
19.3191,1.356e+07
19.8021,1.40355e+07
20.2851,1.48328e+07
20.7681,1.59943e+07
21.251,1.71145e+07
21.734,1.77152e+07
22.217,1.78892e+07
22.7,1.75702e+07
23.1829,1.68398e+07
23.6659,1.59564e+07
24.1489,1.52208e+07
24.6319,1.50047e+07
25.1149,1.50767e+07
25.5978,1.52106e+07
26.0808,1.5045e+07
26.5638,1.46756e+07
27.0468,1.42384e+07
27.5297,1.3486e+07
28.0127,1.27983e+07
28.4957,1.23495e+07
28.9787,1.22665e+07
29.4617,1.23488e+07
29.9446,1.23265e+07
30.4276,1.2419e+07
30.9106,1.24449e+07
31.3936,1.2198e+07
31.8765,1.16727e+07
32.3595,1.09208e+07
32.8425,1.02239e+07
33.3255,9.8413e+06
33.8085,9.56389e+06
34.2914,9.11446e+06
34.7744,8.79469e+06
35.2574,8.76681e+06
35.7404,8.92857e+06
36.2233,8.96873e+06
36.7063,9.1826e+06
37.1893,9.28995e+06
37.6723,9.04927e+06
38.1553,8.43583e+06
38.6382,7.73658e+06
39.1212,7.22205e+06
39.6042,6.9105e+06
40.0872,6.8005e+06
40.5701,6.841e+06
41.0531,6.83531e+06
41.5361,6.63665e+06
42.0191,6.25941e+06
42.5021,5.71145e+06
42.985,5.09882e+06
43.468,4.44594e+06
43.951,3.71898e+06
44.434,3.20649e+06
44.9169,3.088e+06
45.3999,3.22436e+06
45.8829,3.09732e+06
46.3659,2.65439e+06
46.8489,2.39732e+06
47.3318,2.3897e+06
