PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_188
0,0
0.482978,-73.5707
0.965956,1256.41
1.44893,13492
1.93191,31550.1
2.41489,41690.7
2.89787,51560.1
3.38085,82347.5
3.86382,151901
4.3468,268573
4.82978,425184
5.31276,601931
5.79574,791806
6.27871,1.02094e+06
6.76169,1.32852e+06
7.24467,1.72038e+06
7.72765,2.14752e+06
8.21062,2.53404e+06
8.6936,2.8233e+06
9.17658,3.00032e+06
9.65956,3.08284e+06
10.1425,3.10073e+06
10.6255,3.08415e+06
11.1085,3.06611e+06
11.5915,3.08577e+06
12.0744,3.17375e+06
12.5574,3.32842e+06
13.0404,3.51348e+06
13.5234,3.68406e+06
14.0064,3.81327e+06
14.4893,3.89848e+06
14.9723,3.95731e+06
15.4553,4.02336e+06
15.9383,4.13387e+06
16.4212,4.30752e+06
16.9042,4.53095e+06
17.3872,4.77143e+06
17.8702,5.00682e+06
18.3532,5.24067e+06
18.8361,5.48527e+06
19.3191,5.73268e+06
19.8021,5.94635e+06
20.2851,6.08267e+06
20.7681,6.12737e+06
21.251,6.1218e+06
21.734,6.15057e+06
22.217,6.28347e+06
22.7,6.52036e+06
23.1829,6.80598e+06
23.6659,7.10522e+06
24.1489,7.44203e+06
24.6319,7.83704e+06
25.1149,8.24487e+06
25.5978,8.5887e+06
26.0808,8.76693e+06
26.5638,8.7825e+06
27.0468,8.80695e+06
27.5297,8.91923e+06
28.0127,9.09465e+06
28.4957,9.25846e+06
28.9787,9.41173e+06
29.4617,9.5931e+06
29.9446,9.80307e+06
30.4276,9.98266e+06
30.9106,1.00822e+07
31.3936,1.01316e+07
31.8765,1.01685e+07
32.3595,1.02055e+07
32.8425,1.02797e+07
33.3255,1.03786e+07
33.8085,1.046e+07
34.2914,1.04931e+07
34.7744,1.04252e+07
35.2574,1.02185e+07
35.7404,9.89496e+06
36.2233,9.54261e+06
36.7063,9.279e+06
37.1893,9.16505e+06
37.6723,9.17119e+06
38.1553,9.25257e+06
38.6382,9.40131e+06
39.1212,9.57959e+06
39.6042,9.69423e+06
40.0872,9.72002e+06
40.5701,9.70737e+06
41.0531,9.76815e+06
41.5361,9.76089e+06
42.0191,9.71058e+06
42.5021,9.70062e+06
42.985,9.64316e+06
43.468,9.4788e+06
43.951,9.20617e+06
44.434,8.90042e+06
44.9169,8.63396e+06
45.3999,8.43038e+06
45.8829,8.28256e+06
46.3659,8.1842e+06
46.8489,8.14041e+06
47.3318,8.14506e+06
47.8148,8.15542e+06
48.2978,8.10293e+06
48.7808,7.93671e+06
49.2637,7.64695e+06
49.7467,7.2542e+06
50.2297,6.80532e+06
50.7127,6.3932e+06
51.1957,6.16485e+06
51.6786,6.16435e+06
52.1616,6.22667e+06
52.6446,6.17811e+06
53.1276,6.02003e+06
53.6106,5.77197e+06
54.0935,5.47376e+06
54.5765,5.22095e+06
55.0595,5.09032e+06
55.5425,5.08513e+06
56.0254,5.13566e+06
56.5084,5.14462e+06
56.9914,5.06904e+06
57.4744,4.98721e+06
57.9574,4.79647e+06
58.4403,4.64007e+06
58.9233,4.45844e+06
59.4063,4.27484e+06
59.8893,4.11127e+06
60.3722,3.92231e+06
60.8552,3.70143e+06
61.3382,3.4938e+06
61.8212,3.34799e+06
62.3042,3.28325e+06
62.7871,3.27875e+06
63.2701,3.27058e+06
63.7531,3.21173e+06
64.2361,3.11652e+06
64.719,3.02641e+06
65.202,2.97758e+06
65.685,2.98122e+06
66.168,2.96508e+06
66.651,2.94092e+06
67.1339,2.92333e+06
67.6169,2.86305e+06
68.0999,2.73774e+06
68.5829,2.57475e+06
69.0658,2.43352e+06
69.5488,2.36984e+06
70.0318,2.40741e+06
70.5148,2.52916e+06
70.9978,2.68873e+06
71.4807,2.83427e+06
71.9637,2.93625e+06
72.4467,3.00084e+06
72.9297,3.03682e+06
73.4126,3.0312e+06
73.8956,3.02421e+06
74.3786,3.08542e+06
74.8616,3.19355e+06
75.3446,3.25141e+06
75.8275,3.19564e+06
76.3105,3.04766e+06
76.7935,2.87254e+06
77.2765,2.51086e+06
77.7594,2.18298e+06
78.2424,1.9482e+06
78.7254,1.77536e+06
79.2084,1.66519e+06
79.6914,1.66726e+06
80.1743,1.73917e+06
80.6573,1.81603e+06
81.1403,1.91662e+06
81.6233,2.07236e+06
82.1062,2.26139e+06
82.5892,2.41442e+06
83.0722,2.47711e+06
83.5552,2.42658e+06
84.0382,2.241e+06
84.5211,1.94821e+06
85.0041,1.62393e+06
85.4871,1.30821e+06
85.9701,1.05422e+06
86.453,884167
86.936,764063
87.419,655463
87.902,597909
88.385,604467
88.8679,685447
89.3509,687738
89.8339,491159
90.3169,217633
90.7999,258446
91.2828,520951
91.7658,1.31019e+06
92.2488,1.11308e+06
92.7318,1.23713e+06
93.2147,1.44508e+06
93.6977,1.18479e+06
94.1807,785179
94.6637,936250
95.1467,1.33049e+06
95.6296,1.37111e+06
96.1126,1.22061e+06
96.5956,512513
97.0786,210519
97.5615,219346
98.0445,474595
98.5275,953729
99.0105,1.13083e+06
99.4935,826489
99.9764,800707
100.459,1.05313e+06
100.942,1.37455e+06
101.425,1.68963e+06
101.908,1.92225e+06
102.391,2.02959e+06
102.874,2.02248e+06
103.357,1.96986e+06
103.84,1.99741e+06
104.323,2.04876e+06
104.806,2.07014e+06
105.289,2.04821e+06
105.772,1.94724e+06
106.255,1.75031e+06
106.738,1.48519e+06
107.221,1.23214e+06
107.704,1.05831e+06
108.187,963461
108.67,886654
109.153,768138
109.636,641198
110.119,542386
110.602,474607
111.085,416702
111.568,413149
112.051,288787
112.534,105178
113.017,115927
113.5,-29341.8
113.983,-49194.9
114.466,-5629.34
114.949,3286.19
115.432,879.894
115.915,128.635
116.398,14.8433
116.881,1.33715
117.364,0.0781676
117.847,0.00175253
118.33,-0.000128293
118.813,-1.55266e-05
119.296,-8.95099e-07
119.779,-3.59789e-08
120.262,-1.10851e-09
120.744,-2.71042e-11
121.227,-5.31274e-13
121.71,-8.30612e-15
122.193,-1.01201e-16
122.676,-8.95914e-19
123.159,-4.21483e-21
123.642,2.71893e-23
124.125,9.13775e-25
124.608,1.26527e-26
125.091,1.24126e-28
125.574,9.23793e-31
126.057,4.92648e-33
126.54,1.31064e-35
127.023,-4.88565e-38
127.506,-3.57929e-40
127.989,1.00508e-41
128.472,2.60221e-43
128.955,3.64915e-45
129.438,3.84458e-47
129.921,3.33128e-49
130.404,2.46844e-51
130.887,1.59657e-53
131.37,9.12371e-56
131.853,4.64265e-58
132.336,2.11494e-60
132.819,8.65871e-63
133.302,3.19517e-65
133.785,1.06512e-67
134.268,3.21317e-70
134.751,8.7842e-73
135.234,2.1785e-75
135.717,4.90458e-78
136.2,1.00264e-80
136.683,1.86041e-83
137.166,3.12831e-86
137.649,4.7483e-89
138.132,6.4455e-92
138.615,7.64594e-95
139.098,7.41037e-98
139.581,4.33871e-101
140.064,-3.64442e-104
140.547,-1.96909e-106
141.03,-4.85572e-109
141.513,-9.69888e-112
141.996,-1.73505e-114
142.478,-2.87112e-117
142.961,-4.44662e-120
143.444,-6.21625e-123
143.927,7.24858e-125
144.41,2.52923e-125
