PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_118
0,0
0.482978,-27.8847
0.965956,822.038
1.44893,7497.54
1.93191,17553.6
2.41489,25604.9
2.89787,40843.9
3.38085,84983.8
3.86382,181610
4.3468,342619
4.82978,547958
5.31276,751378
5.79574,932483
6.27871,1.12965e+06
6.76169,1.40547e+06
7.24467,1.78936e+06
7.72765,2.25436e+06
8.21062,2.73401e+06
8.6936,3.15638e+06
9.17658,3.47619e+06
9.65956,3.6888e+06
10.1425,3.81708e+06
10.6255,3.88863e+06
11.1085,3.93018e+06
11.5915,3.97556e+06
12.0744,4.06193e+06
12.5574,4.21104e+06
13.0404,4.41576e+06
13.5234,4.64618e+06
14.0064,4.87085e+06
14.4893,5.07455e+06
14.9723,5.25851e+06
15.4553,5.42951e+06
15.9383,5.59296e+06
16.4212,5.75089e+06
16.9042,5.89997e+06
17.3872,6.03536e+06
17.8702,6.16141e+06
18.3532,6.29437e+06
18.8361,6.4525e+06
19.3191,6.64533e+06
19.8021,6.86807e+06
20.2851,7.10285e+06
20.7681,7.33175e+06
21.251,7.55069e+06
21.734,7.76607e+06
22.217,7.98404e+06
22.7,8.20756e+06
23.1829,8.43644e+06
23.6659,8.67287e+06
24.1489,8.92927e+06
24.6319,9.21057e+06
25.1149,9.48722e+06
25.5978,9.71124e+06
26.0808,9.84778e+06
26.5638,9.97406e+06
27.0468,1.0203e+07
27.5297,1.0446e+07
28.0127,1.05309e+07
28.4957,1.04495e+07
28.9787,1.03746e+07
29.4617,1.04487e+07
29.9446,1.06217e+07
30.4276,1.07547e+07
30.9106,1.08104e+07
31.3936,1.08593e+07
31.8765,1.09779e+07
32.3595,1.11112e+07
32.8425,1.11491e+07
33.3255,1.10334e+07
33.8085,1.07612e+07
34.2914,1.0399e+07
34.7744,1.00576e+07
35.2574,9.82801e+06
35.7404,9.75385e+06
36.2233,9.84963e+06
36.7063,1.00942e+07
37.1893,1.03968e+07
37.6723,1.06306e+07
38.1553,1.07244e+07
38.6382,1.06964e+07
39.1212,1.06061e+07
39.6042,1.04918e+07
40.0872,1.04046e+07
40.5701,1.03904e+07
41.0531,1.03776e+07
41.5361,1.0159e+07
