PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_146
0,0
0.482978,-184.869
0.965956,-3398.22
1.44893,-10567.2
1.93191,-16381.1
2.41489,-13863
2.89787,6758.22
3.38085,56686
3.86382,147597
4.3468,289665
4.82978,476299
5.31276,679294
5.79574,882147
6.27871,1.10985e+06
6.76169,1.40852e+06
7.24467,1.79711e+06
7.72765,2.2423e+06
8.21062,2.67548e+06
8.6936,3.03108e+06
9.17658,3.27513e+06
9.65956,3.40968e+06
10.1425,3.45928e+06
10.6255,3.45766e+06
11.1085,3.448e+06
11.5915,3.48454e+06
12.0744,3.61124e+06
12.5574,3.83061e+06
13.0404,4.10415e+06
13.5234,4.3875e+06
14.0064,4.65669e+06
14.4893,4.90125e+06
14.9723,5.11096e+06
15.4553,5.28182e+06
15.9383,5.42686e+06
16.4212,5.56659e+06
16.9042,5.70574e+06
17.3872,5.827e+06
17.8702,5.91264e+06
18.3532,5.96891e+06
18.8361,6.02491e+06
19.3191,6.10786e+06
19.8021,6.22296e+06
20.2851,6.3588e+06
20.7681,6.50842e+06
21.251,6.68164e+06
21.734,6.90031e+06
22.217,7.18353e+06
22.7,7.52832e+06
23.1829,7.89801e+06
23.6659,8.2433e+06
24.1489,8.54543e+06
24.6319,8.82475e+06
25.1149,9.10709e+06
25.5978,9.38895e+06
26.0808,9.639e+06
26.5638,9.8495e+06
27.0468,1.00276e+07
27.5297,1.0207e+07
28.0127,1.02813e+07
28.4957,1.02288e+07
28.9787,1.01996e+07
29.4617,1.03167e+07
29.9446,1.05547e+07
30.4276,1.07999e+07
30.9106,1.09697e+07
31.3936,1.10609e+07
31.8765,1.10877e+07
32.3595,1.10382e+07
32.8425,1.09317e+07
33.3255,1.07645e+07
33.8085,1.04977e+07
34.2914,1.0176e+07
34.7744,9.9119e+06
35.2574,9.76671e+06
35.7404,9.72637e+06
36.2233,9.76448e+06
36.7063,9.86412e+06
37.1893,9.97789e+06
37.6723,1.00288e+07
38.1553,9.99963e+06
38.6382,9.98968e+06
39.1212,1.01216e+07
39.6042,1.04002e+07
40.0872,1.07062e+07
40.5701,1.09088e+07
41.0531,1.10276e+07
41.5361,1.11195e+07
42.0191,1.10358e+07
42.5021,1.07794e+07
42.985,1.04276e+07
43.468,1.00129e+07
43.951,9.62569e+06
44.434,9.33202e+06
44.9169,9.16614e+06
45.3999,9.09163e+06
45.8829,9.01664e+06
46.3659,8.87282e+06
46.8489,8.65613e+06
47.3318,8.39654e+06
47.8148,8.10511e+06
48.2978,7.75938e+06
48.7808,7.35033e+06
49.2637,6.93494e+06
49.7467,6.60628e+06
50.2297,6.4013e+06
50.7127,6.26126e+06
51.1957,6.12272e+06
51.6786,6.00376e+06
52.1616,5.93767e+06
52.6446,5.79983e+06
53.1276,5.51287e+06
53.6106,5.16496e+06
54.0935,4.86782e+06
54.5765,4.6555e+06
55.0595,4.51639e+06
55.5425,4.41573e+06
56.0254,4.31003e+06
56.5084,4.16742e+06
56.9914,3.99151e+06
57.4744,3.78002e+06
57.9574,3.72672e+06
58.4403,3.70027e+06
58.9233,3.69765e+06
59.4063,3.66856e+06
59.8893,3.60154e+06
60.3722,3.51555e+06
60.8552,3.41764e+06
61.3382,3.29008e+06
61.8212,3.16275e+06
62.3042,3.09654e+06
62.7871,3.09454e+06
63.2701,3.11009e+06
63.7531,3.10092e+06
64.2361,3.06556e+06
64.719,3.02491e+06
65.202,3.00267e+06
65.685,3.01788e+06
66.168,2.9904e+06
66.651,2.90784e+06
67.1339,2.81448e+06
67.6169,2.72889e+06
68.0999,2.66709e+06
68.5829,2.63815e+06
69.0658,2.63401e+06
69.5488,2.6278e+06
70.0318,2.58765e+06
70.5148,2.49864e+06
70.9978,2.37373e+06
71.4807,2.24815e+06
71.9637,2.16882e+06
72.4467,2.17407e+06
72.9297,2.25991e+06
73.4126,2.3734e+06
73.8956,2.44546e+06
74.3786,2.41682e+06
74.8616,2.26599e+06
75.3446,2.064e+06
75.8275,1.93384e+06
76.3105,1.91336e+06
76.7935,1.86393e+06
77.2765,1.76502e+06
77.7594,1.67581e+06
78.2424,1.71671e+06
78.7254,1.80475e+06
79.2084,1.88156e+06
79.6914,1.93226e+06
80.1743,1.93712e+06
80.6573,1.89881e+06
81.1403,1.82858e+06
81.6233,1.73573e+06
82.1062,1.63236e+06
82.5892,1.53788e+06
83.0722,1.45647e+06
83.5552,1.36944e+06
84.0382,1.26274e+06
84.5211,1.12673e+06
85.0041,957240
85.4871,782679
85.9701,634449
86.453,525807
86.936,438600
87.419,342153
87.902,256819
88.385,275993
88.8679,406847
89.3509,643971
89.8339,687390
90.3169,666459
90.7999,423668
91.2828,160616
91.7658,625265
92.2488,276192
92.7318,312058
93.2147,857245
93.6977,1.29179e+06
94.1807,1.37073e+06
94.6637,1.34582e+06
95.1467,799537
95.6296,196959
96.1126,274459
96.5956,131927
97.0786,86600.1
97.5615,109652
98.0445,285910
98.5275,418533
99.0105,452168
99.4935,587343
99.9764,795407
100.459,1.05803e+06
100.942,1.31898e+06
101.425,1.57224e+06
101.908,1.7333e+06
102.391,1.77796e+06
102.874,1.73249e+06
103.357,1.6239e+06
103.84,1.51773e+06
104.323,1.42194e+06
104.806,1.28237e+06
105.289,1.05725e+06
105.772,761781
106.255,485662
106.738,313487
107.221,232112
107.704,161539
108.187,39633.7
108.67,-157340
109.153,-370876
109.636,-424893
110.119,-222793
110.602,101572
111.085,366403
111.568,482066
112.051,540405
112.534,478073
113.017,342669
113.5,169924
113.983,63833.7
114.466,44040.1
114.949,15359.7
115.432,2405.42
115.915,356.118
116.398,51.1871
116.881,5.44415
117.364,0.419503
117.847,0.0240439
118.33,0.00106119
118.813,3.7711e-05
119.296,1.13297e-06
119.779,2.98051e-08
120.262,6.90123e-10
120.744,1.37329e-11
121.227,2.23736e-13
121.71,2.68701e-15
122.193,1.48369e-17
122.676,-2.83551e-19
123.159,-1.07575e-20
123.642,-2.04101e-22
124.125,-2.72343e-24
124.608,-2.55059e-26
125.091,-1.11227e-28
125.574,1.59723e-30
126.057,5.11676e-32
126.54,8.66351e-34
127.023,1.14059e-35
127.506,1.27448e-37
127.989,1.24978e-39
128.472,1.09216e-41
128.955,8.57031e-44
129.438,6.06305e-46
129.921,3.87561e-48
130.404,2.24152e-50
130.887,1.17415e-52
131.37,5.57469e-55
131.853,2.4007e-57
132.336,9.3832e-60
132.819,3.33065e-62
133.302,1.07432e-64
133.785,3.15089e-67
134.268,8.40792e-70
134.751,2.0426e-72
135.234,4.52087e-75
135.717,9.12318e-78
136.2,1.68017e-80
136.683,2.82689e-83
137.166,4.35044e-86
137.649,6.13073e-89
138.132,7.91306e-92
138.615,9.3265e-95
139.098,9.90552e-98
139.581,9.04938e-101
140.064,5.85434e-104
140.547,-1.19331e-107
141.03,-1.45844e-109
141.513,-3.8039e-112
141.996,-7.64066e-115
142.478,-1.34984e-117
142.961,-2.18048e-120
143.444,-2.97616e-123
143.927,8.81004e-125
144.41,2.88289e-125
