PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_54
0,0
0.482978,14516.4
0.965956,68470.4
1.44893,125625
1.93191,196210
2.41489,318337
2.89787,509874
3.38085,753080
3.86382,1.00851e+06
4.3468,1.24317e+06
4.82978,1.45451e+06
5.31276,1.68462e+06
5.79574,2.00247e+06
6.27871,2.46679e+06
6.76169,3.1155e+06
7.24467,3.9526e+06
7.72765,4.90597e+06
8.21062,5.82389e+06
8.6936,6.57087e+06
9.17658,7.14015e+06
9.65956,7.63545e+06
10.1425,8.14903e+06
10.6255,8.69966e+06
11.1085,9.29414e+06
11.5915,9.98833e+06
12.0744,1.0814e+07
12.5574,1.16711e+07
13.0404,1.2379e+07
13.5234,1.28235e+07
14.0064,1.29789e+07
14.4893,1.29596e+07
14.9723,1.30085e+07
15.4553,1.32334e+07
15.9383,1.35159e+07
16.4212,1.35965e+07
16.9042,1.35356e+07
17.3872,1.3509e+07
17.8702,1.35329e+07
18.3532,1.35519e+07
18.8361,1.35562e+07
19.3191,1.34798e+07
19.8021,1.35429e+07
20.2851,1.41415e+07
20.7681,1.52669e+07
21.251,1.65257e+07
21.734,1.73595e+07
22.217,1.75608e+07
22.7,1.68452e+07
23.1829,1.54458e+07
23.6659,1.40585e+07
24.1489,1.32951e+07
24.6319,1.31223e+07
25.1149,1.31869e+07
25.5978,1.37098e+07
26.0808,1.42342e+07
26.5638,1.42744e+07
27.0468,1.38808e+07
27.5297,1.33017e+07
28.0127,1.28921e+07
28.4957,1.2441e+07
28.9787,1.23695e+07
29.4617,1.24432e+07
29.9446,1.2151e+07
30.4276,1.18848e+07
30.9106,1.1785e+07
31.3936,1.16555e+07
31.8765,1.13253e+07
32.3595,1.08338e+07
32.8425,1.00694e+07
33.3255,9.36455e+06
33.8085,9.09758e+06
34.2914,8.82882e+06
34.7744,8.66392e+06
35.2574,8.84824e+06
35.7404,8.84081e+06
36.2233,8.73165e+06
36.7063,8.39419e+06
37.1893,7.97598e+06
37.6723,7.4295e+06
38.1553,7.04276e+06
38.6382,6.97004e+06
39.1212,7.01607e+06
39.6042,6.9402e+06
40.0872,6.89256e+06
40.5701,6.88911e+06
41.0531,6.83472e+06
41.5361,6.61455e+06
42.0191,6.15264e+06
42.5021,5.46905e+06
42.985,4.64539e+06
43.468,3.85676e+06
43.951,3.44505e+06
44.434,3.3975e+06
44.9169,3.47147e+06
45.3999,3.50079e+06
45.8829,3.58391e+06
46.3659,3.64059e+06
46.8489,3.73206e+06
47.3318,3.77127e+06
47.8148,3.78502e+06
48.2978,3.73802e+06
48.7808,3.61634e+06
49.2637,3.58493e+06
49.7467,3.64804e+06
50.2297,3.53626e+06
50.7127,3.1379e+06
51.1957,2.70081e+06
51.6786,2.29106e+06
52.1616,1.83988e+06
52.6446,1.42387e+06
53.1276,1.43517e+06
53.6106,1.44344e+06
54.0935,1.50628e+06
54.5765,1.58026e+06
55.0595,1.51495e+06
55.5425,1.18702e+06
56.0254,986804
56.5084,916562
56.9914,959311
57.4744,1.21249e+06
57.9574,1.35877e+06
58.4403,1.15162e+06
58.9233,797532
59.4063,589857
59.8893,542712
60.3722,794752
60.8552,1.15466e+06
61.3382,1.23242e+06
61.8212,957960
62.3042,626756
62.7871,455726
63.2701,475614
63.7531,695502
64.2361,788306
64.719,1.01691e+06
65.202,1.21723e+06
65.685,1.17072e+06
66.168,924456
66.651,681276
67.1339,498765
67.6169,406223
68.0999,398561
68.5829,396075
69.0658,309461
69.5488,162646
70.0318,33779.2
70.5148,-60782.3
70.9978,14812.2
71.4807,143997
71.9637,438398
72.4467,869264
72.9297,562410
73.4126,372029
73.8956,481490
74.3786,244532
74.8616,100851
75.3446,65416.4
75.8275,-65134.1
76.3105,-268294
76.7935,-256390
77.2765,-322788
77.7594,-207800
78.2424,88362.4
78.7254,402187
79.2084,735120
79.6914,848977
80.1743,359273
80.6573,30319.7
81.1403,110457
81.6233,188692
82.1062,217318
82.5892,287912
83.0722,129335
83.5552,85692.9
84.0382,199233
84.5211,193182
85.0041,175390
85.4871,156230
85.9701,88488
86.453,24812.2
86.936,85407.3
87.419,157433
87.902,228564
88.385,281755
88.8679,338584
89.3509,434258
89.8339,570891
90.3169,672934
90.7999,645688
91.2828,533400
91.7658,434359
92.2488,438980
92.7318,525795
93.2147,454654
93.6977,208931
94.1807,44066.7
94.6637,189794
95.1467,373673
95.6296,539929
96.1126,704062
96.5956,793884
97.0786,770996
97.5615,671793
98.0445,577947
98.5275,549249
99.0105,590340
99.4935,597780
99.9764,498151
100.459,364177
100.942,275844
101.425,209817
101.908,87782.6
102.391,-31766
102.874,-127475
103.357,-191111
103.84,-210244
104.323,-58033.3
104.806,180965
105.289,126415
105.772,-102148
106.255,24500.2
106.738,236437
107.221,271617
107.704,387040
108.187,418342
108.67,717804
109.153,799897
109.636,608419
110.119,335781
110.602,291314
111.085,199547
111.568,76419
112.051,101226
112.534,67316.7
113.017,41308.7
113.5,66858.5
113.983,61667.2
114.466,-32534.4
114.949,119903
115.432,303926
115.915,519845
116.398,775553
116.881,816486
117.364,814141
117.847,698100
118.33,586261
118.813,429889
119.296,288200
119.779,329743
120.262,437089
120.744,418180
121.227,468564
121.71,590431
122.193,679032
122.676,662428
123.159,580510
123.642,495663
124.125,492999
124.608,523742
125.091,498567
125.574,487368
126.057,482346
126.54,284421
127.023,26997.6
127.506,-65944.6
127.989,95572.9
128.472,160019
128.955,296.708
129.438,-74711.7
129.921,-174.464
130.404,-61577.6
130.887,-106726
131.37,7072.4
131.853,17943.5
132.336,-15381.5
132.819,-119791
133.302,-246365
133.785,-283982
134.268,-276470
134.751,-282151
135.234,-270244
135.717,-202704
136.2,-74749.7
136.683,80078
137.166,215524
137.649,290043
138.132,287166
138.615,239273
139.098,192699
139.581,165619
140.064,148560
140.547,122963
141.03,87698.3
141.513,60757.8
141.996,48979.4
142.478,42713.7
142.961,33798.8
143.444,25030.4
143.927,24193.2
144.41,26266.8
