PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_125
0,0
0.482978,-81.286
0.965956,-336.317
1.44893,3235
1.93191,10069.5
2.41489,17312.1
2.89787,35399.7
3.38085,85801.7
3.86382,189658
4.3468,354680
4.82978,558792
5.31276,758162
5.79574,935435
6.27871,1.1288e+06
6.76169,1.39834e+06
7.24467,1.77068e+06
7.72765,2.21661e+06
8.21062,2.67011e+06
8.6936,3.06448e+06
9.17658,3.36022e+06
9.65956,3.55199e+06
10.1425,3.65813e+06
10.6255,3.70973e+06
11.1085,3.74704e+06
11.5915,3.81214e+06
12.0744,3.9321e+06
12.5574,4.107e+06
13.0404,4.31605e+06
13.5234,4.53366e+06
14.0064,4.73904e+06
14.4893,4.91757e+06
14.9723,5.06373e+06
15.4553,5.18797e+06
15.9383,5.31612e+06
16.4212,5.47319e+06
16.9042,5.66528e+06
17.3872,5.88019e+06
17.8702,6.10315e+06
18.3532,6.32737e+06
18.8361,6.55443e+06
19.3191,6.78966e+06
19.8021,7.03256e+06
20.2851,7.26961e+06
20.7681,7.48538e+06
21.251,7.68342e+06
21.734,7.88661e+06
22.217,8.11445e+06
22.7,8.36716e+06
23.1829,8.62963e+06
23.6659,8.88333e+06
24.1489,9.11982e+06
24.6319,9.35041e+06
25.1149,9.5888e+06
25.5978,9.82016e+06
26.0808,1.00067e+07
26.5638,1.01648e+07
27.0468,1.03173e+07
27.5297,1.03996e+07
28.0127,1.03594e+07
28.4957,1.02136e+07
28.9787,1.00931e+07
29.4617,1.01192e+07
29.9446,1.02639e+07
30.4276,1.04002e+07
30.9106,1.04848e+07
31.3936,1.05901e+07
31.8765,1.07732e+07
32.3595,1.10113e+07
32.8425,1.12317e+07
33.3255,1.12991e+07
33.8085,1.11072e+07
34.2914,1.06913e+07
34.7744,1.02055e+07
35.2574,9.81045e+06
35.7404,9.60939e+06
36.2233,9.63006e+06
36.7063,9.80836e+06
37.1893,1.00119e+07
37.6723,1.01238e+07
38.1553,1.01113e+07
38.6382,9.99739e+06
39.1212,9.81246e+06
39.6042,9.64346e+06
40.0872,9.6786e+06
40.5701,1.00146e+07
41.0531,1.04244e+07
41.5361,1.06406e+07
42.0191,1.06357e+07
42.5021,1.04782e+07
42.985,1.01892e+07
43.468,9.81127e+06
43.951,9.43334e+06
44.434,9.13675e+06
44.9169,8.95042e+06
45.3999,8.84829e+06
45.8829,8.74834e+06
46.3659,8.5575e+06
46.8489,8.24157e+06
47.3318,7.83227e+06
47.8148,7.36794e+06
48.2978,6.87266e+06
48.7808,6.37808e+06
49.2637,5.91432e+06
49.7467,5.52372e+06
50.2297,5.28988e+06
50.7127,5.24399e+06
51.1957,5.29427e+06
51.6786,5.39655e+06
52.1616,5.41871e+06
52.6446,5.35841e+06
53.1276,5.21878e+06
53.6106,5.00859e+06
54.0935,4.72914e+06
54.5765,4.40484e+06
55.0595,4.06542e+06
55.5425,3.74393e+06
56.0254,3.47343e+06
56.5084,3.29696e+06
56.9914,3.26676e+06
57.4744,3.37288e+06
57.9574,3.58904e+06
58.4403,3.76017e+06
58.9233,3.80483e+06
59.4063,3.70375e+06
59.8893,3.5191e+06
60.3722,3.34048e+06
60.8552,3.2657e+06
61.3382,3.30203e+06
61.8212,3.37346e+06
62.3042,3.41768e+06
62.7871,3.40688e+06
63.2701,3.31846e+06
63.7531,3.15351e+06
64.2361,2.97263e+06
64.719,2.83759e+06
65.202,2.72972e+06
65.685,2.56563e+06
66.168,2.35081e+06
66.651,2.13401e+06
67.1339,1.94964e+06
67.6169,1.82854e+06
68.0999,1.78249e+06
68.5829,1.80697e+06
69.0658,1.89628e+06
69.5488,2.04885e+06
70.0318,2.2538e+06
70.5148,2.47267e+06
70.9978,2.64121e+06
71.4807,2.69939e+06
71.9637,2.62978e+06
72.4467,2.48132e+06
72.9297,2.35799e+06
73.4126,2.3277e+06
73.8956,2.30711e+06
74.3786,2.25854e+06
74.8616,2.24452e+06
75.3446,2.25912e+06
75.8275,2.32017e+06
76.3105,2.41549e+06
76.7935,2.42554e+06
77.2765,2.4719e+06
77.7594,2.47828e+06
78.2424,2.47872e+06
78.7254,2.46849e+06
79.2084,2.3403e+06
79.6914,2.23599e+06
80.1743,2.14527e+06
80.6573,2.05884e+06
81.1403,1.98251e+06
81.6233,1.90208e+06
82.1062,1.79619e+06
82.5892,1.67027e+06
83.0722,1.54136e+06
83.5552,1.39327e+06
84.0382,1.20665e+06
84.5211,1.00828e+06
85.0041,854470
85.4871,785972
85.9701,774947
86.453,729251
86.936,575503
87.419,346369
87.902,126298
88.385,-85018.2
88.8679,-180849
89.3509,112325
89.8339,644506
90.3169,881739
90.7999,782867
91.2828,158950
91.7658,278286
92.2488,454704
92.7318,773433
93.2147,1.3402e+06
93.6977,1.79061e+06
94.1807,1.8816e+06
94.6637,1.66318e+06
95.1467,1.24355e+06
95.6296,268387
96.1126,-288159
96.5956,-225769
97.0786,-94206.9
97.5615,24486.7
98.0445,-7279.02
98.5275,150278
99.0105,473632
99.4935,731798
99.9764,967275
100.459,1.21117e+06
100.942,1.29315e+06
101.425,1.26029e+06
101.908,1.20017e+06
102.391,1.17854e+06
102.874,1.23688e+06
103.357,1.3488e+06
103.84,1.44919e+06
104.323,1.4807e+06
104.806,1.4393e+06
105.289,1.37753e+06
105.772,1.35543e+06
106.255,1.38405e+06
106.738,1.39899e+06
107.221,1.3485e+06
107.704,1.30883e+06
108.187,1.27057e+06
108.67,1.12061e+06
109.153,910049
109.636,701583
110.119,511660
110.602,295255
111.085,37131.4
111.568,-228582
112.051,-298499
112.534,-264786
113.017,-318788
113.5,-221296
113.983,-68505.7
114.466,-8958.58
114.949,-193.977
115.432,-443.475
115.915,-122.294
116.398,-21.4253
116.881,-2.79967
117.364,-0.258296
117.847,-0.0173188
118.33,-0.000892501
118.813,-3.73776e-05
119.296,-1.32724e-06
119.779,-4.08146e-08
120.262,-1.09078e-09
120.744,-2.52618e-11
121.227,-5.06577e-13
121.71,-8.84094e-15
122.193,-1.36247e-16
122.676,-1.91038e-18
123.159,-2.56333e-20
123.642,-3.50225e-22
124.125,-5.06818e-24
124.608,-7.67859e-26
125.091,-1.16507e-27
125.574,-1.69667e-29
126.057,-2.30699e-31
126.54,-2.88445e-33
127.023,-3.28982e-35
127.506,-3.40904e-37
127.989,-3.20365e-39
128.472,-2.72855e-41
128.955,-2.10619e-43
129.438,-1.474e-45
129.921,-9.35761e-48
130.404,-5.39219e-50
130.887,-2.82217e-52
131.37,-1.34247e-54
131.853,-5.80777e-57
132.336,-2.28654e-59
132.819,-8.19738e-62
133.302,-2.67765e-64
133.785,-7.97347e-67
134.268,-2.16556e-69
134.751,-5.36666e-72
135.234,-1.21392e-74
135.717,-2.50672e-77
136.2,-4.72552e-80
136.683,-8.12997e-83
137.166,-1.27552e-85
137.649,-1.82206e-88
138.132,-2.36261e-91
138.615,-2.7642e-94
139.098,-2.88108e-97
139.581,-2.594e-100
140.064,-1.836e-103
140.547,-5.8582e-107
141.03,1.17179e-109
141.513,3.49606e-112
141.996,6.5151e-115
142.478,1.03979e-117
142.961,1.5278e-120
143.444,2.34458e-123
143.927,7.56048e-125
144.41,2.26572e-125
