PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_107
0,0
0.482978,-36.0251
0.965956,-1797.85
1.44893,-9672
1.93191,-18508.5
2.41489,-15915.9
2.89787,6818.85
3.38085,58010.3
3.86382,152770
4.3468,307414
4.82978,511344
5.31276,721082
5.79574,913940
6.27871,1.1297e+06
6.76169,1.4362e+06
7.24467,1.86436e+06
7.72765,2.3806e+06
8.21062,2.90633e+06
8.6936,3.35867e+06
9.17658,3.69105e+06
9.65956,3.91262e+06
10.1425,4.06727e+06
10.6255,4.19039e+06
11.1085,4.29672e+06
11.5915,4.40885e+06
12.0744,4.56665e+06
12.5574,4.79259e+06
13.0404,5.06395e+06
13.5234,5.32998e+06
14.0064,5.55046e+06
14.4893,5.71699e+06
14.9723,5.84706e+06
15.4553,5.96519e+06
15.9383,6.08714e+06
16.4212,6.21308e+06
16.9042,6.33142e+06
17.3872,6.43408e+06
17.8702,6.53051e+06
18.3532,6.64221e+06
18.8361,6.78663e+06
19.3191,6.9717e+06
19.8021,7.19841e+06
20.2851,7.45951e+06
20.7681,7.73896e+06
21.251,8.01931e+06
21.734,8.29201e+06
22.217,8.56092e+06
22.7,8.83369e+06
23.1829,9.10427e+06
23.6659,9.34944e+06
24.1489,9.55602e+06
24.6319,9.73511e+06
25.1149,9.90151e+06
25.5978,1.00756e+07
26.0808,1.02855e+07
26.5638,1.05587e+07
27.0468,1.08534e+07
27.5297,1.10779e+07
28.0127,1.11336e+07
28.4957,1.10374e+07
28.9787,1.09598e+07
29.4617,1.10107e+07
29.9446,1.11252e+07
30.4276,1.11693e+07
30.9106,1.11286e+07
31.3936,1.11254e+07
31.8765,1.12264e+07
32.3595,1.13097e+07
32.8425,1.12158e+07
33.3255,1.09343e+07
33.8085,1.05638e+07
34.2914,1.02353e+07
34.7744,1.00525e+07
35.2574,1.00366e+07
35.7404,1.01465e+07
36.2233,1.03211e+07
36.7063,1.04742e+07
37.1893,1.05014e+07
37.6723,1.03509e+07
38.1553,1.00912e+07
38.6382,9.87139e+06
39.1212,9.79091e+06
39.6042,9.838e+06
40.0872,9.94792e+06
40.5701,1.0034e+07
41.0531,9.98716e+06
41.5361,9.79988e+06
42.0191,9.52525e+06
42.5021,8.98468e+06
42.985,8.34306e+06
43.468,7.84317e+06
43.951,7.56548e+06
44.434,7.48747e+06
44.9169,7.51661e+06
45.3999,7.53524e+06
45.8829,7.47249e+06
46.3659,7.34523e+06
46.8489,7.23278e+06
47.3318,7.18472e+06
47.8148,7.14909e+06
48.2978,7.01779e+06
48.7808,6.73018e+06
49.2637,6.31692e+06
49.7467,5.88105e+06
50.2297,5.54165e+06
50.7127,5.35978e+06
51.1957,5.26693e+06
51.6786,5.11763e+06
52.1616,4.93916e+06
52.6446,4.76517e+06
53.1276,4.63973e+06
53.6106,4.54642e+06
54.0935,4.44582e+06
54.5765,4.31649e+06
55.0595,4.2043e+06
55.5425,4.18643e+06
56.0254,4.27593e+06
56.5084,4.39347e+06
56.9914,4.44311e+06
57.4744,4.36392e+06
57.9574,4.20866e+06
58.4403,3.96742e+06
58.9233,3.68591e+06
59.4063,3.40406e+06
59.8893,3.1645e+06
60.3722,2.98525e+06
60.8552,2.90623e+06
61.3382,2.93153e+06
61.8212,3.00011e+06
62.3042,3.04917e+06
62.7871,3.06464e+06
63.2701,3.01574e+06
63.7531,2.8694e+06
64.2361,2.66205e+06
64.719,2.4502e+06
65.202,2.26916e+06
65.685,2.14007e+06
66.168,2.03719e+06
66.651,1.9655e+06
67.1339,1.94914e+06
67.6169,1.9801e+06
68.0999,2.04285e+06
68.5829,2.13913e+06
69.0658,2.2858e+06
69.5488,2.48805e+06
70.0318,2.71744e+06
70.5148,2.92031e+06
70.9978,3.04545e+06
71.4807,3.06659e+06
71.9637,2.98911e+06
72.4467,2.84497e+06
72.9297,2.69432e+06
73.4126,2.61616e+06
73.8956,2.62327e+06
74.3786,2.62966e+06
74.8616,2.56152e+06
75.3446,2.38402e+06
75.8275,2.06613e+06
76.3105,1.67698e+06
76.7935,1.4555e+06
77.2765,1.42414e+06
77.7594,1.46466e+06
78.2424,1.52501e+06
78.7254,1.63085e+06
79.2084,1.85751e+06
79.6914,1.9962e+06
80.1743,2.02214e+06
80.6573,1.9647e+06
81.1403,1.84712e+06
81.6233,1.70373e+06
82.1062,1.56428e+06
82.5892,1.45183e+06
83.0722,1.3856e+06
83.5552,1.35862e+06
84.0382,1.3379e+06
84.5211,1.26822e+06
85.0041,1.10762e+06
85.4871,887344
85.9701,653790
86.453,450311
86.936,306395
87.419,233543
87.902,229241
88.385,267728
88.8679,332098
89.3509,245768
89.8339,125039
90.3169,86805.6
90.7999,-7629.73
91.2828,-668220
91.7658,-491067
92.2488,261145
92.7318,1.26708e+06
93.2147,2.19026e+06
93.6977,2.55873e+06
94.1807,1.74299e+06
94.6637,970352
95.1467,766138
95.6296,547133
96.1126,523134
96.5956,293471
97.0786,196961
97.5615,291219
98.0445,288327
98.5275,292249
99.0105,444226
99.4935,487084
99.9764,650393
100.459,922565
100.942,1.12296e+06
101.425,1.19243e+06
101.908,1.14296e+06
102.391,987865
102.874,782842
103.357,604860
103.84,481595
104.323,425140
104.806,406988
105.289,400405
105.772,401553
106.255,408066
106.738,422282
107.221,470767
107.704,592306
108.187,720957
108.67,749539
109.153,712427
109.636,704201
110.119,746171
110.602,771517
111.085,779184
111.568,783666
112.051,758690
112.534,619488
113.017,222386
113.5,-73599.1
113.983,-76747.2
114.466,-10316.9
114.949,655.114
115.432,433.661
115.915,185.714
116.398,37.4285
116.881,4.27298
117.364,0.330141
117.847,0.0187188
118.33,0.000803674
118.813,2.63932e-05
119.296,6.53994e-07
119.779,1.12249e-08
120.262,7.71918e-11
120.744,-2.7384e-12
121.227,-1.29751e-13
121.71,-3.24037e-15
122.193,-5.7992e-17
122.676,-7.59428e-19
123.159,-5.58642e-21
123.642,5.59637e-23
124.125,3.40623e-24
124.608,8.97254e-26
125.091,1.80883e-27
125.574,3.08474e-29
126.057,4.60554e-31
126.54,6.11109e-33
127.023,7.26188e-35
127.506,7.76131e-37
127.989,7.48025e-39
128.472,6.51256e-41
128.955,5.12856e-43
129.438,3.65674e-45
129.921,2.36283e-47
130.404,1.38475e-49
130.887,7.36633e-52
131.37,3.55965e-54
131.853,1.56376e-56
132.336,6.24979e-59
132.819,2.27419e-61
133.302,7.54013e-64
133.785,2.27958e-66
134.268,6.2891e-69
134.751,1.5846e-71
135.234,3.64914e-74
135.717,7.68701e-77
136.2,1.48247e-79
136.683,2.61969e-82
137.166,4.24561e-85
137.649,6.316e-88
138.132,8.63199e-91
138.615,1.08439e-93
139.098,1.25188e-96
139.581,1.32514e-99
140.064,1.2764e-102
140.547,1.09401e-105
141.03,7.77186e-109
141.513,3.25112e-112
141.996,-2.72464e-115
142.478,-1.03645e-117
142.961,-1.98773e-120
143.444,-2.93789e-123
143.927,5.57098e-125
144.41,1.86904e-125
