PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_75
0,0
0.482978,7591
0.965956,37563.4
1.44893,78103.5
1.93191,139982
2.41489,240992
2.89787,388330
3.38085,577369
3.86382,794310
4.3468,1.0184e+06
4.82978,1.22972e+06
5.31276,1.44087e+06
5.79574,1.70852e+06
6.27871,2.09877e+06
6.76169,2.65601e+06
7.24467,3.38372e+06
7.72765,4.22223e+06
8.21062,5.05254e+06
8.6936,5.76606e+06
9.17658,6.35133e+06
9.65956,6.88193e+06
10.1425,7.41878e+06
10.6255,7.95853e+06
11.1085,8.49118e+06
11.5915,9.06316e+06
12.0744,9.7215e+06
12.5574,1.04074e+07
13.0404,1.09674e+07
13.5234,1.12895e+07
14.0064,1.14526e+07
14.4893,1.16153e+07
14.9723,1.18852e+07
15.4553,1.22707e+07
15.9383,1.25984e+07
16.4212,1.27457e+07
16.9042,1.28153e+07
17.3872,1.28834e+07
17.8702,1.29578e+07
18.3532,1.29942e+07
18.8361,1.30704e+07
19.3191,1.33758e+07
19.8021,1.3894e+07
20.2851,1.48011e+07
20.7681,1.59623e+07
21.251,1.69263e+07
21.734,1.74642e+07
22.217,1.73561e+07
22.7,1.67855e+07
23.1829,1.60434e+07
23.6659,1.53037e+07
24.1489,1.47543e+07
24.6319,1.44291e+07
25.1149,1.43623e+07
25.5978,1.45e+07
26.0808,1.48401e+07
26.5638,1.50835e+07
27.0468,1.47524e+07
27.5297,1.41434e+07
28.0127,1.35956e+07
28.4957,1.29378e+07
28.9787,1.21029e+07
29.4617,1.14686e+07
29.9446,1.11854e+07
30.4276,1.11513e+07
30.9106,1.14635e+07
31.3936,1.17872e+07
31.8765,1.17554e+07
32.3595,1.14058e+07
32.8425,1.07489e+07
33.3255,9.91186e+06
33.8085,9.355e+06
34.2914,9.06214e+06
34.7744,9.04552e+06
35.2574,9.26798e+06
35.7404,9.60718e+06
36.2233,9.72549e+06
36.7063,9.84628e+06
37.1893,9.6914e+06
37.6723,9.36319e+06
38.1553,9.00378e+06
38.6382,8.32862e+06
39.1212,7.70483e+06
39.6042,7.43795e+06
40.0872,7.32089e+06
40.5701,7.09669e+06
41.0531,6.72577e+06
41.5361,6.31909e+06
42.0191,5.89609e+06
42.5021,5.45959e+06
42.985,5.05307e+06
43.468,4.61946e+06
43.951,4.15307e+06
44.434,3.78306e+06
44.9169,3.42671e+06
45.3999,3.10753e+06
45.8829,2.87029e+06
46.3659,2.74092e+06
46.8489,2.83275e+06
47.3318,3.09504e+06
47.8148,3.4587e+06
48.2978,3.71435e+06
48.7808,3.63946e+06
49.2637,3.32474e+06
49.7467,2.88464e+06
50.2297,2.30618e+06
50.7127,2.04664e+06
51.1957,2.04177e+06
51.6786,2.1895e+06
52.1616,2.38966e+06
52.6446,2.48689e+06
53.1276,2.43777e+06
53.6106,2.2165e+06
54.0935,1.85898e+06
54.5765,1.50168e+06
55.0595,1.30187e+06
55.5425,1.28052e+06
56.0254,1.36675e+06
56.5084,1.59562e+06
56.9914,1.89447e+06
57.4744,1.97995e+06
57.9574,1.55724e+06
58.4403,910005
58.9233,516554
59.4063,429296
59.8893,529164
60.3722,755702
60.8552,860672
61.3382,830104
61.8212,722651
62.3042,423918
62.7871,547019
63.2701,586860
63.7531,696964
64.2361,902896
64.719,604991
65.202,615564
65.685,901472
66.168,1.00417e+06
66.651,1.00322e+06
67.1339,1.12976e+06
67.6169,1.06698e+06
68.0999,803739
68.5829,588885
69.0658,493281
69.5488,370994
70.0318,231588
70.5148,335434
70.9978,384421
71.4807,518947
71.9637,1.02891e+06
72.4467,1.25544e+06
72.9297,956023
73.4126,453524
73.8956,236118
74.3786,345782
74.8616,311122
75.3446,230258
75.8275,314667
76.3105,300924
76.7935,327158
77.2765,466761
77.7594,370938
78.2424,380843
78.7254,496277
79.2084,383664
79.6914,147270
80.1743,4517.77
80.6573,68995.9
81.1403,209791
81.6233,292079
82.1062,234293
82.5892,40999.2
83.0722,-41131.2
83.5552,13261.2
84.0382,-25634.3
84.5211,37926
85.0041,147139
85.4871,238117
85.9701,355842
86.453,448527
86.936,513671
87.419,427589
87.902,251012
88.385,97524.6
88.8679,57630
89.3509,95591.7
89.8339,119081
90.3169,146912
90.7999,238221
91.2828,372022
91.7658,503080
92.2488,651854
92.7318,761302
93.2147,735484
93.6977,441563
94.1807,274457
94.6637,386880
95.1467,417198
95.6296,488474
96.1126,566481
96.5956,596838
97.0786,568250
97.5615,525855
98.0445,537479
98.5275,632720
99.0105,767943
99.4935,742709
99.9764,651423
100.459,520845
100.942,376103
101.425,256276
101.908,104940
102.391,-211496
102.874,-251533
103.357,-42592.2
103.84,38995.6
104.323,107594
104.806,231841
105.289,445016
105.772,453954
106.255,382356
106.738,24990.4
107.221,-125679
107.704,163984
108.187,105815
108.67,-367519
109.153,-302911
109.636,-314653
110.119,-342232
110.602,-131775
111.085,41685
111.568,136669
112.051,242330
112.534,257286
113.017,200982
113.5,140741
113.983,112688
114.466,106847
114.949,148793
115.432,204732
115.915,194808
116.398,299044
