PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_162
0,0
0.482978,-127.823
0.965956,-1957.09
1.44893,-4629.37
1.93191,-5371.6
2.41489,-1130.81
2.89787,16408.5
3.38085,58203
3.86382,137219
4.3468,268183
4.82978,448383
5.31276,647390
5.79574,843045
6.27871,1.05821e+06
6.76169,1.34179e+06
7.24467,1.71572e+06
7.72765,2.14602e+06
8.21062,2.56173e+06
8.6936,2.89696e+06
9.17658,3.11979e+06
9.65956,3.23479e+06
10.1425,3.26896e+06
10.6255,3.2566e+06
11.1085,3.23556e+06
11.5915,3.24912e+06
12.0744,3.33335e+06
12.5574,3.49592e+06
13.0404,3.71543e+06
13.5234,3.96266e+06
14.0064,4.21544e+06
14.4893,4.45517e+06
14.9723,4.66308e+06
15.4553,4.82943e+06
15.9383,4.96329e+06
16.4212,5.08679e+06
16.9042,5.21817e+06
17.3872,5.36152e+06
17.8702,5.51446e+06
18.3532,5.67945e+06
18.8361,5.85795e+06
19.3191,6.03333e+06
19.8021,6.17014e+06
20.2851,6.24142e+06
20.7681,6.26214e+06
21.251,6.29078e+06
21.734,6.39017e+06
22.217,6.58338e+06
22.7,6.84247e+06
23.1829,7.11695e+06
23.6659,7.38657e+06
24.1489,7.68958e+06
24.6319,8.0765e+06
25.1149,8.54571e+06
25.5978,9.04608e+06
26.0808,9.43452e+06
26.5638,9.64115e+06
27.0468,9.81507e+06
27.5297,9.99284e+06
28.0127,1.00872e+07
28.4957,1.00857e+07
28.9787,1.0055e+07
29.4617,1.00979e+07
29.9446,1.02497e+07
30.4276,1.04649e+07
30.9106,1.06986e+07
31.3936,1.0928e+07
31.8765,1.10705e+07
32.3595,1.10914e+07
32.8425,1.10553e+07
33.3255,1.09717e+07
33.8085,1.08153e+07
34.2914,1.05963e+07
34.7744,1.03579e+07
35.2574,1.01621e+07
35.7404,1.00478e+07
36.2233,9.99526e+06
36.7063,9.96372e+06
37.1893,9.92438e+06
37.6723,9.85372e+06
38.1553,9.76975e+06
38.6382,9.75748e+06
39.1212,9.87759e+06
39.6042,1.0084e+07
40.0872,1.02791e+07
40.5701,1.03915e+07
41.0531,1.0401e+07
41.5361,1.02912e+07
42.0191,1.00562e+07
42.5021,9.90163e+06
42.985,9.86448e+06
43.468,9.81177e+06
43.951,9.70022e+06
44.434,9.55465e+06
44.9169,9.42726e+06
45.3999,9.33267e+06
45.8829,9.25103e+06
46.3659,9.17923e+06
46.8489,9.121e+06
47.3318,9.0206e+06
47.8148,8.75517e+06
48.2978,8.24022e+06
48.7808,7.53693e+06
49.2637,6.81592e+06
49.7467,6.22587e+06
50.2297,5.82586e+06
50.7127,5.61254e+06
51.1957,5.52096e+06
51.6786,5.4349e+06
52.1616,5.28268e+06
52.6446,5.0342e+06
53.1276,4.74154e+06
53.6106,4.49942e+06
54.0935,4.36912e+06
54.5765,4.3485e+06
55.0595,4.39044e+06
55.5425,4.43772e+06
56.0254,4.45621e+06
56.5084,4.45287e+06
56.9914,4.43397e+06
57.4744,4.36909e+06
57.9574,4.31219e+06
58.4403,4.2254e+06
58.9233,4.10184e+06
59.4063,3.97405e+06
59.8893,3.89051e+06
60.3722,3.80598e+06
60.8552,3.68913e+06
61.3382,3.52758e+06
61.8212,3.35691e+06
62.3042,3.25521e+06
62.7871,3.24543e+06
63.2701,3.27928e+06
63.7531,3.27295e+06
64.2361,3.1693e+06
64.719,2.98559e+06
65.202,2.79537e+06
65.685,2.67186e+06
66.168,2.61766e+06
66.651,2.58285e+06
67.1339,2.54711e+06
67.6169,2.52412e+06
68.0999,2.53709e+06
68.5829,2.60538e+06
69.0658,2.72003e+06
69.5488,2.8423e+06
70.0318,2.93236e+06
70.5148,2.97688e+06
70.9978,2.9896e+06
71.4807,2.98832e+06
71.9637,2.97817e+06
72.4467,2.9685e+06
72.9297,2.98678e+06
73.4126,3.0277e+06
73.8956,3.04219e+06
74.3786,2.98184e+06
74.8616,2.85974e+06
75.3446,2.74101e+06
75.8275,2.65523e+06
76.3105,2.62021e+06
76.7935,2.57636e+06
77.2765,2.49553e+06
77.7594,2.40812e+06
78.2424,2.32802e+06
78.7254,2.22813e+06
79.2084,2.24348e+06
79.6914,2.23073e+06
80.1743,2.18554e+06
80.6573,2.14857e+06
81.1403,2.12437e+06
81.6233,2.06553e+06
82.1062,1.91704e+06
82.5892,1.68396e+06
83.0722,1.43022e+06
83.5552,1.2144e+06
84.0382,1.04442e+06
84.5211,897272
85.0041,771728
85.4871,690938
85.9701,646555
86.453,580782
86.936,446185
87.419,254410
87.902,64315.8
88.385,8295.09
88.8679,120374
89.3509,210249
89.8339,12477.5
90.3169,-225285
90.7999,-72065.7
91.2828,828021
91.7658,1.71617e+06
92.2488,2.00098e+06
92.7318,937415
93.2147,215671
93.6977,433564
94.1807,672262
94.6637,612609
95.1467,627310
95.6296,561455
96.1126,465446
96.5956,236997
97.0786,188169
97.5615,220247
98.0445,298263
98.5275,596639
99.0105,1.30546e+06
99.4935,1.6967e+06
99.9764,1.63514e+06
100.459,1.41082e+06
100.942,1.39861e+06
101.425,1.56755e+06
101.908,1.69198e+06
102.391,1.6697e+06
102.874,1.55059e+06
103.357,1.45786e+06
103.84,1.43699e+06
104.323,1.48287e+06
104.806,1.51603e+06
105.289,1.43628e+06
105.772,1.23783e+06
106.255,1.00269e+06
106.738,834279
107.221,775114
107.704,774906
108.187,814283
108.67,838597
109.153,771159
109.636,713350
110.119,730562
110.602,755814
111.085,599630
111.568,136611
112.051,-517220
112.534,-836493
113.017,-590197
113.5,-194975
113.983,-31962.4
114.466,-3061.29
114.949,956.633
115.432,1026.99
115.915,301.379
116.398,50.2028
116.881,5.61498
117.364,0.439811
117.847,0.0247547
118.33,0.00102616
118.813,3.21193e-05
119.296,7.76737e-07
119.779,1.46907e-08
120.262,2.16154e-10
120.744,2.52797e-12
121.227,3.25712e-14
121.71,8.18911e-16
122.193,2.53141e-17
122.676,6.31048e-19
123.159,1.21636e-20
123.642,1.83617e-22
124.125,2.13067e-24
124.608,1.65927e-26
125.091,9.70843e-30
125.574,-2.56993e-30
126.057,-5.95696e-32
126.54,-9.35921e-34
127.023,-1.19782e-35
127.506,-1.32055e-37
127.989,-1.28396e-39
128.472,-1.11351e-41
128.955,-8.66352e-44
129.438,-6.06556e-46
129.921,-3.82766e-48
130.404,-2.17901e-50
130.887,-1.11948e-52
131.37,-5.19072e-55
131.853,-2.17149e-57
132.336,-8.19019e-60
132.819,-2.78145e-62
133.302,-8.48689e-65
133.785,-2.31842e-67
134.268,-5.63704e-70
134.751,-1.20751e-72
135.234,-2.23522e-75
135.717,-3.42763e-78
136.2,-3.85231e-81
136.683,-1.35647e-84
137.166,7.69812e-87
137.649,2.79609e-89
138.132,6.35054e-92
138.615,1.1531e-94
139.098,1.78763e-97
139.581,2.42604e-100
140.064,2.90316e-103
140.547,3.03823e-106
141.03,2.68091e-109
141.513,1.74835e-112
141.996,2.42391e-116
142.478,-1.75208e-118
142.961,-4.07039e-121
143.444,-3.80809e-124
143.927,8.36796e-125
144.41,2.63015e-125
