PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_52
0,0
0.482978,13935.4
0.965956,65743.9
1.44893,120865
1.93191,189757
2.41489,309863
2.89787,499149
3.38085,740338
3.86382,993408
4.3468,1.22403e+06
4.82978,1.42949e+06
5.31276,1.65393e+06
5.79574,1.9691e+06
6.27871,2.43359e+06
6.76169,3.08052e+06
7.24467,3.90898e+06
7.72765,4.84821e+06
8.21062,5.75606e+06
8.6936,6.50703e+06
9.17658,7.09261e+06
9.65956,7.60314e+06
10.1425,8.12016e+06
10.6255,8.6657e+06
11.1085,9.2578e+06
11.5915,9.96172e+06
12.0744,1.08105e+07
12.5574,1.16913e+07
13.0404,1.24088e+07
13.5234,1.28629e+07
14.0064,1.30399e+07
14.4893,1.30075e+07
14.9723,1.29752e+07
15.4553,1.31316e+07
15.9383,1.3422e+07
16.4212,1.35918e+07
16.9042,1.35438e+07
17.3872,1.34335e+07
17.8702,1.33753e+07
18.3532,1.33333e+07
18.8361,1.32361e+07
19.3191,1.31266e+07
19.8021,1.33197e+07
20.2851,1.3851e+07
20.7681,1.50889e+07
21.251,1.66231e+07
21.734,1.76845e+07
22.217,1.80174e+07
22.7,1.74459e+07
23.1829,1.60974e+07
23.6659,1.45653e+07
24.1489,1.36444e+07
24.6319,1.3404e+07
25.1149,1.36619e+07
25.5978,1.42391e+07
26.0808,1.46532e+07
26.5638,1.47001e+07
27.0468,1.43008e+07
27.5297,1.38641e+07
28.0127,1.36087e+07
28.4957,1.32441e+07
28.9787,1.25833e+07
29.4617,1.2053e+07
29.9446,1.17359e+07
30.4276,1.13988e+07
30.9106,1.12702e+07
31.3936,1.12536e+07
31.8765,1.10046e+07
32.3595,1.04582e+07
32.8425,9.8793e+06
33.3255,9.3369e+06
33.8085,8.6119e+06
34.2914,8.50597e+06
34.7744,8.46202e+06
35.2574,8.37724e+06
35.7404,8.40628e+06
36.2233,8.50055e+06
36.7063,8.62497e+06
37.1893,8.48358e+06
37.6723,7.94911e+06
38.1553,7.48517e+06
38.6382,7.33821e+06
39.1212,7.37303e+06
39.6042,7.27808e+06
40.0872,7.01123e+06
40.5701,6.71683e+06
41.0531,6.40737e+06
41.5361,5.97996e+06
42.0191,5.46155e+06
42.5021,4.97462e+06
42.985,4.53295e+06
43.468,4.01176e+06
43.951,3.47198e+06
44.434,3.2309e+06
44.9169,3.16448e+06
45.3999,2.97165e+06
45.8829,2.80366e+06
46.3659,2.82481e+06
46.8489,2.99294e+06
47.3318,3.24289e+06
47.8148,3.5744e+06
48.2978,3.86542e+06
48.7808,3.95419e+06
49.2637,3.73545e+06
49.7467,3.28081e+06
50.2297,2.85212e+06
50.7127,2.57594e+06
51.1957,2.37046e+06
51.6786,2.13685e+06
52.1616,2.0394e+06
52.6446,2.14506e+06
53.1276,2.11154e+06
53.6106,1.70186e+06
54.0935,1.17384e+06
54.5765,810184
55.0595,786341
55.5425,999830
56.0254,1.42178e+06
56.5084,1.55806e+06
56.9914,1.12888e+06
57.4744,642896
57.9574,466401
58.4403,256734
58.9233,-68373.3
59.4063,96787.3
59.8893,406671
60.3722,673432
60.8552,745234
61.3382,995811
61.8212,1.19585e+06
62.3042,1.13954e+06
62.7871,1.26397e+06
63.2701,1.35846e+06
63.7531,1.03894e+06
64.2361,714291
64.719,313725
65.202,177985
65.685,245526
66.168,367068
66.651,446663
67.1339,350026
67.6169,186841
68.0999,84978.2
68.5829,138129
69.0658,226237
69.5488,228286
70.0318,260493
70.5148,358977
70.9978,357479
71.4807,501652
71.9637,777881
72.4467,660948
72.9297,469049
73.4126,350101
73.8956,289504
74.3786,297150
74.8616,306980
75.3446,230801
75.8275,227266
76.3105,229153
76.7935,383105
77.2765,524021
77.7594,590261
78.2424,711248
78.7254,721066
79.2084,392257
79.6914,211056
80.1743,320673
80.6573,219094
81.1403,153396
81.6233,120322
82.1062,356932
82.5892,757964
83.0722,607797
83.5552,339494
84.0382,211545
84.5211,76766
85.0041,54344.4
85.4871,136944
85.9701,314469
86.453,545892
86.936,732958
87.419,869950
87.902,1.0251e+06
88.385,1.11735e+06
88.8679,1.05192e+06
89.3509,880789
89.8339,683503
90.3169,538633
90.7999,503162
91.2828,566269
91.7658,684639
92.2488,839361
92.7318,922771
93.2147,771849
93.6977,477827
94.1807,352818
94.6637,361857
95.1467,387425
95.6296,483572
96.1126,592374
96.5956,649027
97.0786,630129
97.5615,570515
98.0445,531258
98.5275,538292
99.0105,558382
99.4935,517175
99.9764,485215
100.459,488769
100.942,491024
101.425,412308
101.908,239121
102.391,134577
102.874,66449
103.357,-73673.3
103.84,-169993
104.323,-284764
104.806,-386275
105.289,-355625
105.772,-358248
106.255,-161208
106.738,97853.2
107.221,162675
107.704,155415
108.187,239281
108.67,479925
109.153,285128
109.636,254269
110.119,199687
110.602,102377
111.085,-98544.8
111.568,-231541
112.051,-119287
112.534,33511.3
113.017,119315
113.5,118223
113.983,189905
114.466,363291
114.949,509209
115.432,757921
115.915,1.09911e+06
116.398,1.38803e+06
116.881,1.21965e+06
117.364,1.09516e+06
117.847,970107
118.33,938710
118.813,943397
119.296,787832
119.779,555125
120.262,416703
120.744,428917
121.227,401950
121.71,261726
122.193,102490
122.676,-16807.8
123.159,-65070.4
123.642,15686.2
124.125,242411
124.608,282629
125.091,165039
125.574,149132
126.057,172616
126.54,163979
127.023,81372.5
127.506,-146428
127.989,-347733
128.472,-343378
128.955,-84384.4
129.438,120092
129.921,337275
130.404,278602
130.887,114258
131.37,165205
131.853,120311
132.336,113927
132.819,140795
133.302,177222
133.785,217325
134.268,227393
134.751,202828
135.234,172299
135.717,121194
136.2,60101.8
136.683,8077.93
137.166,-34743.7
137.649,-51901.2
138.132,-42492.8
138.615,-36512.4
139.098,-49933
139.581,-63733.9
140.064,-64301.3
140.547,-58306.8
141.03,-47413.5
141.513,-27277.8
141.996,-3038.65
142.478,14865.3
142.961,20646.7
143.444,11635.3
143.927,-8120.37
144.41,-21960.2
