PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_62
0,0
0.482978,11072.4
0.965956,53737.3
1.44893,106037
1.93191,181145
2.41489,310698
2.89787,507317
3.38085,749762
3.86382,994847
4.3468,1.20857e+06
4.82978,1.39449e+06
5.31276,1.6024e+06
5.79574,1.90359e+06
6.27871,2.35842e+06
6.76169,3.00658e+06
7.24467,3.84563e+06
7.72765,4.79415e+06
8.21062,5.69701e+06
8.6936,6.41628e+06
9.17658,6.94507e+06
9.65956,7.39669e+06
10.1425,7.8732e+06
10.6255,8.38843e+06
11.1085,8.93943e+06
11.5915,9.58898e+06
12.0744,1.03822e+07
12.5574,1.12148e+07
13.0404,1.19085e+07
13.5234,1.23647e+07
14.0064,1.26058e+07
14.4893,1.27705e+07
14.9723,1.30011e+07
15.4553,1.34096e+07
15.9383,1.38209e+07
16.4212,1.40463e+07
16.9042,1.39996e+07
17.3872,1.38282e+07
17.8702,1.36663e+07
18.3532,1.34891e+07
18.8361,1.3336e+07
19.3191,1.34369e+07
19.8021,1.38064e+07
20.2851,1.4343e+07
20.7681,1.52004e+07
21.251,1.61094e+07
21.734,1.66041e+07
22.217,1.66785e+07
22.7,1.65028e+07
23.1829,1.59744e+07
23.6659,1.52493e+07
24.1489,1.45813e+07
24.6319,1.41945e+07
25.1149,1.4136e+07
25.5978,1.41452e+07
26.0808,1.40044e+07
26.5638,1.37228e+07
27.0468,1.36622e+07
27.5297,1.35564e+07
28.0127,1.36478e+07
28.4957,1.35175e+07
28.9787,1.29277e+07
29.4617,1.24106e+07
29.9446,1.21387e+07
30.4276,1.20376e+07
30.9106,1.18803e+07
31.3936,1.15322e+07
31.8765,1.12671e+07
32.3595,1.09379e+07
32.8425,1.05303e+07
33.3255,1.01113e+07
33.8085,9.87743e+06
34.2914,9.5147e+06
34.7744,9.24967e+06
35.2574,9.28331e+06
35.7404,9.12913e+06
36.2233,8.81086e+06
36.7063,8.68457e+06
37.1893,8.57221e+06
37.6723,8.27051e+06
38.1553,7.9977e+06
38.6382,7.77228e+06
39.1212,7.51327e+06
39.6042,7.20521e+06
40.0872,7.02506e+06
40.5701,6.86565e+06
41.0531,6.6403e+06
41.5361,6.47109e+06
42.0191,6.24166e+06
42.5021,5.80663e+06
42.985,5.19828e+06
43.468,4.52092e+06
43.951,4.08059e+06
44.434,3.96489e+06
44.9169,3.91241e+06
45.3999,3.89971e+06
45.8829,3.82715e+06
46.3659,3.51844e+06
46.8489,3.02577e+06
47.3318,2.75597e+06
47.8148,2.85673e+06
48.2978,3.10249e+06
48.7808,3.21073e+06
49.2637,3.0746e+06
49.7467,2.78183e+06
