PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_147
0,0
0.482978,-170.714
0.965956,-3294.7
1.44893,-10809.4
1.93191,-17247.2
2.41489,-14632.8
2.89787,7072.58
3.38085,59036.4
3.86382,152582
4.3468,296177
4.82978,481373
5.31276,680302
5.79574,878365
6.27871,1.10167e+06
6.76169,1.39572e+06
7.24467,1.7778e+06
7.72765,2.21322e+06
8.21062,2.6345e+06
8.6936,2.98025e+06
9.17658,3.22101e+06
9.65956,3.3603e+06
10.1425,3.42085e+06
10.6255,3.43215e+06
11.1085,3.43229e+06
11.5915,3.47346e+06
12.0744,3.60169e+06
12.5574,3.82254e+06
13.0404,4.09968e+06
13.5234,4.38976e+06
14.0064,4.6686e+06
14.4893,4.92506e+06
14.9723,5.14733e+06
15.4553,5.32681e+06
15.9383,5.46986e+06
16.4212,5.59425e+06
16.9042,5.70972e+06
17.3872,5.80736e+06
17.8702,5.87472e+06
18.3532,5.91959e+06
18.8361,5.97133e+06
19.3191,6.05543e+06
19.8021,6.17207e+06
20.2851,6.30412e+06
20.7681,6.4419e+06
21.251,6.59597e+06
21.734,6.78968e+06
22.217,7.04196e+06
22.7,7.35004e+06
23.1829,7.68362e+06
23.6659,8.00621e+06
24.1489,8.30652e+06
24.6319,8.5974e+06
25.1149,8.88593e+06
25.5978,9.15671e+06
26.0808,9.43296e+06
26.5638,9.72166e+06
27.0468,9.97397e+06
27.5297,1.02301e+07
28.0127,1.03712e+07
28.4957,1.03653e+07
28.9787,1.03489e+07
29.4617,1.04542e+07
29.9446,1.06785e+07
30.4276,1.09123e+07
30.9106,1.10578e+07
31.3936,1.11041e+07
31.8765,1.10748e+07
32.3595,1.09868e+07
32.8425,1.08609e+07
33.3255,1.06858e+07
33.8085,1.04141e+07
34.2914,1.00623e+07
34.7744,9.74032e+06
35.2574,9.53375e+06
35.7404,9.44797e+06
36.2233,9.45533e+06
36.7063,9.52279e+06
37.1893,9.5949e+06
37.6723,9.61214e+06
