PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_167
0,0
0.482978,-220.47
0.965956,-4170.74
1.44893,-13420.7
1.93191,-21491
2.41489,-19997.9
2.89787,1319.5
3.38085,54059.4
3.86382,149771
4.3468,295786
4.82978,481652
5.31276,678280
5.79574,870854
6.27871,1.08658e+06
6.76169,1.37285e+06
7.24467,1.74563e+06
7.72765,2.16412e+06
8.21062,2.55591e+06
8.6936,2.86236e+06
9.17658,3.06166e+06
9.65956,3.16144e+06
10.1425,3.18336e+06
10.6255,3.15928e+06
11.1085,3.13476e+06
11.5915,3.16232e+06
12.0744,3.27803e+06
12.5574,3.47857e+06
13.0404,3.72504e+06
13.5234,3.97493e+06
14.0064,4.21002e+06
14.4893,4.43343e+06
14.9723,4.64864e+06
15.4553,4.8485e+06
15.9383,5.02182e+06
16.4212,5.16528e+06
16.9042,5.28773e+06
17.3872,5.40623e+06
17.8702,5.54038e+06
18.3532,5.70365e+06
18.8361,5.88842e+06
19.3191,6.05945e+06
19.8021,6.17374e+06
20.2851,6.2179e+06
20.7681,6.23135e+06
21.251,6.28928e+06
21.734,6.45343e+06
22.217,6.73198e+06
22.7,7.08131e+06
23.1829,7.44266e+06
23.6659,7.78718e+06
24.1489,8.13386e+06
24.6319,8.50784e+06
25.1149,8.90243e+06
25.5978,9.30794e+06
26.0808,9.59007e+06
26.5638,9.72889e+06
27.0468,9.94037e+06
27.5297,1.01356e+07
28.0127,1.02036e+07
28.4957,1.01323e+07
28.9787,1.00219e+07
29.4617,1.00104e+07
29.9446,1.01462e+07
30.4276,1.03749e+07
30.9106,1.06445e+07
31.3936,1.09434e+07
31.8765,1.12141e+07
32.3595,1.13612e+07
32.8425,1.13347e+07
33.3255,1.11366e+07
33.8085,1.08325e+07
34.2914,1.05222e+07
34.7744,1.02753e+07
35.2574,1.01174e+07
35.7404,1.00347e+07
36.2233,9.98533e+06
36.7063,9.94426e+06
37.1893,9.91415e+06
37.6723,9.89576e+06
38.1553,9.91246e+06
38.6382,1.00399e+07
39.1212,1.03201e+07
39.6042,1.06603e+07
40.0872,1.08927e+07
40.5701,1.09238e+07
41.0531,1.08678e+07
