PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_119
0,0
0.482978,-24.2396
0.965956,1104.71
1.44893,9163.61
1.93191,20940.3
2.41489,29273.4
2.89787,43061.2
3.38085,85151.6
3.86382,180244
4.3468,340003
4.82978,543898
5.31276,746501
5.79574,927720
6.27871,1.12408e+06
6.76169,1.39637e+06
7.24467,1.77513e+06
7.72765,2.23676e+06
8.21062,2.7168e+06
8.6936,3.14169e+06
9.17658,3.46268e+06
9.65956,3.67347e+06
10.1425,3.79818e+06
10.6255,3.86765e+06
11.1085,3.91163e+06
11.5915,3.96332e+06
12.0744,4.05498e+06
12.5574,4.20334e+06
13.0404,4.40137e+06
13.5234,4.62516e+06
14.0064,4.84977e+06
14.4893,5.05991e+06
14.9723,5.24949e+06
15.4553,5.4175e+06
15.9383,5.56771e+06
16.4212,5.70645e+06
16.9042,5.83565e+06
17.3872,5.95306e+06
17.8702,6.06344e+06
18.3532,6.18457e+06
18.8361,6.33894e+06
19.3191,6.53935e+06
19.8021,6.77796e+06
20.2851,7.02722e+06
20.7681,7.2601e+06
21.251,7.47274e+06
21.734,7.68337e+06
22.217,7.91262e+06
22.7,8.16926e+06
23.1829,8.44789e+06
23.6659,8.73753e+06
24.1489,9.03112e+06
24.6319,9.31964e+06
25.1149,9.57851e+06
25.5978,9.77591e+06
26.0808,9.9148e+06
26.5638,1.00827e+07
27.0468,1.03687e+07
27.5297,1.06419e+07
28.0127,1.07294e+07
28.4957,1.06324e+07
28.9787,1.05198e+07
29.4617,1.05314e+07
29.9446,1.06469e+07
30.4276,1.07631e+07
30.9106,1.08359e+07
31.3936,1.09153e+07
31.8765,1.10538e+07
32.3595,1.1158e+07
32.8425,1.11434e+07
33.3255,1.10015e+07
33.8085,1.07159e+07
34.2914,1.03212e+07
34.7744,9.92731e+06
35.2574,9.65689e+06
35.7404,9.58252e+06
36.2233,9.70914e+06
36.7063,9.97917e+06
37.1893,1.02807e+07
37.6723,1.04939e+07
38.1553,1.0562e+07
38.6382,1.05058e+07
39.1212,1.0373e+07
39.6042,1.01994e+07
40.0872,1.00891e+07
40.5701,1.01514e+07
41.0531,1.0249e+07
41.5361,1.01793e+07
42.0191,9.93491e+06
42.5021,9.73598e+06
42.985,9.47775e+06
43.468,9.11446e+06
43.951,8.8013e+06
44.434,8.60107e+06
44.9169,8.4846e+06
45.3999,8.38654e+06
45.8829,8.23934e+06
46.3659,8.00114e+06
46.8489,7.67759e+06
47.3318,7.30857e+06
47.8148,6.93492e+06
48.2978,6.59541e+06
48.7808,6.32766e+06
49.2637,6.13102e+06
49.7467,5.97886e+06
50.2297,5.86323e+06
50.7127,5.74886e+06
51.1957,5.59067e+06
51.6786,5.46932e+06
52.1616,5.41218e+06
52.6446,5.26128e+06
53.1276,5.01686e+06
53.6106,4.73454e+06
54.0935,4.43746e+06
54.5765,4.11106e+06
55.0595,3.76731e+06
55.5425,3.46802e+06
56.0254,3.27602e+06
56.5084,3.21248e+06
56.9914,3.26358e+06
57.4744,3.37457e+06
57.9574,3.51868e+06
58.4403,3.56174e+06
58.9233,3.47494e+06
59.4063,3.24898e+06
59.8893,2.94116e+06
60.3722,2.70088e+06
60.8552,2.61309e+06
61.3382,2.65357e+06
61.8212,2.72392e+06
62.3042,2.77135e+06
62.7871,2.83092e+06
63.2701,2.92272e+06
63.7531,3.01017e+06
64.2361,3.04555e+06
64.719,2.99848e+06
65.202,2.87167e+06
65.685,2.70327e+06
66.168,2.56077e+06
66.651,2.44784e+06
67.1339,2.35011e+06
67.6169,2.27883e+06
68.0999,2.24218e+06
68.5829,2.2441e+06
69.0658,2.28769e+06
69.5488,2.37362e+06
70.0318,2.4932e+06
70.5148,2.62095e+06
70.9978,2.71799e+06
71.4807,2.75449e+06
71.9637,2.73498e+06
72.4467,2.69438e+06
72.9297,2.66572e+06
73.4126,2.68083e+06
73.8956,2.76295e+06
74.3786,2.82279e+06
74.8616,2.82659e+06
75.3446,2.85019e+06
75.8275,2.89713e+06
76.3105,2.87277e+06
76.7935,2.63449e+06
77.2765,2.32673e+06
77.7594,2.2496e+06
78.2424,2.22103e+06
78.7254,2.09443e+06
79.2084,1.91217e+06
79.6914,1.78076e+06
80.1743,1.76091e+06
80.6573,1.79714e+06
81.1403,1.8291e+06
81.6233,1.82172e+06
82.1062,1.76407e+06
82.5892,1.66593e+06
83.0722,1.54689e+06
83.5552,1.41744e+06
84.0382,1.27651e+06
84.5211,1.148e+06
85.0041,1.06346e+06
85.4871,1.00917e+06
85.9701,967444
86.453,895499
86.936,750686
87.419,548812
87.902,337252
88.385,189086
88.8679,90644.5
89.3509,3388.73
89.8339,156745
90.3169,413081
90.7999,410989
91.2828,841570
91.7658,96209.8
92.2488,240491
92.7318,403157
93.2147,927472
93.6977,1.16297e+06
94.1807,1.23655e+06
94.6637,942367
95.1467,708075
95.6296,759287
96.1126,595142
96.5956,272029
97.0786,67776.6
97.5615,170428
98.0445,483099
98.5275,591453
99.0105,699342
99.4935,726185
99.9764,826093
100.459,960654
100.942,1.04512e+06
101.425,1.15384e+06
101.908,1.28431e+06
102.391,1.40189e+06
102.874,1.48455e+06
103.357,1.50275e+06
103.84,1.44145e+06
104.323,1.3561e+06
104.806,1.26611e+06
105.289,1.18756e+06
105.772,1.15598e+06
106.255,1.19449e+06
106.738,1.28738e+06
107.221,1.37878e+06
107.704,1.40819e+06
108.187,1.35288e+06
108.67,1.18221e+06
109.153,884924
109.636,594134
110.119,441822
110.602,442561
111.085,525820
111.568,569772
112.051,363582
112.534,127083
113.017,-3294.19
113.5,-68921.2
113.983,16943.3
114.466,56344.9
114.949,17670.8
115.432,1967.13
115.915,204.076
116.398,25.7666
116.881,2.32784
117.364,0.135136
117.847,0.00447909
118.33,5.36883e-06
118.813,-8.66342e-06
119.296,-5.62861e-07
119.779,-2.22873e-08
120.262,-6.52801e-10
120.744,-1.50784e-11
121.227,-2.8144e-13
121.71,-4.2689e-15
122.193,-5.21868e-17
122.676,-4.93039e-19
123.159,-2.78973e-21
123.642,2.1121e-23
124.125,1.18349e-24
124.608,2.97984e-26
125.091,5.94431e-28
125.574,1.0172e-29
126.057,1.52873e-31
126.54,2.04062e-33
127.023,2.43601e-35
127.506,2.61206e-37
127.989,2.52283e-39
128.472,2.19887e-41
128.955,1.73173e-43
129.438,1.23361e-45
129.921,7.95548e-48
130.404,4.64832e-50
130.887,2.46259e-52
131.37,1.18377e-54
131.853,5.16687e-57
132.336,2.04911e-59
132.819,7.38866e-62
133.302,2.42384e-64
133.785,7.23848e-67
134.268,1.96901e-69
134.751,4.88146e-72
135.234,1.10354e-74
135.717,2.27605e-77
136.2,4.28499e-80
136.683,7.36737e-83
137.166,1.15748e-85
137.649,1.66294e-88
138.132,2.18729e-91
138.615,2.63978e-94
139.098,2.93683e-97
139.581,3.04264e-100
140.064,3.00049e-103
140.547,2.93961e-106
141.03,3.05467e-109
141.513,3.56633e-112
141.996,4.67557e-115
142.478,6.52009e-118
142.961,9.14184e-121
143.444,1.4469e-123
143.927,6.52507e-125
144.41,1.97874e-125
