PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_116
0,0
0.482978,-85.3564
0.965956,-1646.52
1.44893,-5360.5
1.93191,-8064.98
2.41489,-3970.34
2.89787,16628.1
3.38085,68420.2
3.86382,169673
4.3468,332273
4.82978,539697
5.31276,748779
5.79574,938945
6.27871,1.14613e+06
6.76169,1.43087e+06
7.24467,1.82123e+06
7.72765,2.28907e+06
8.21062,2.76846e+06
8.6936,3.19097e+06
9.17658,3.5155e+06
9.65956,3.73862e+06
10.1425,3.88002e+06
10.6255,3.96154e+06
11.1085,4.00726e+06
11.5915,4.05675e+06
12.0744,4.15623e+06
12.5574,4.32686e+06
13.0404,4.54818e+06
13.5234,4.77662e+06
14.0064,4.97849e+06
14.4893,5.14667e+06
14.9723,5.29337e+06
15.4553,5.43453e+06
15.9383,5.58016e+06
16.4212,5.72947e+06
16.9042,5.87074e+06
17.3872,5.99286e+06
17.8702,6.10135e+06
18.3532,6.21918e+06
18.8361,6.37271e+06
19.3191,6.5788e+06
19.8021,6.83561e+06
20.2851,7.11989e+06
20.7681,7.40249e+06
21.251,7.66898e+06
21.734,7.91787e+06
22.217,8.14877e+06
22.7,8.36487e+06
23.1829,8.5771e+06
23.6659,8.80074e+06
24.1489,9.04936e+06
24.6319,9.31594e+06
25.1149,9.56023e+06
25.5978,9.74571e+06
26.0808,9.90101e+06
26.5638,1.01343e+07
27.0468,1.04549e+07
27.5297,1.07536e+07
28.0127,1.0877e+07
28.4957,1.08126e+07
28.9787,1.07696e+07
29.4617,1.08921e+07
29.9446,1.10991e+07
30.4276,1.12039e+07
30.9106,1.11411e+07
31.3936,1.10162e+07
31.8765,1.09537e+07
32.3595,1.09434e+07
32.8425,1.09269e+07
33.3255,1.08355e+07
33.8085,1.06233e+07
34.2914,1.0333e+07
34.7744,1.00666e+07
35.2574,9.90909e+06
35.7404,9.8975e+06
36.2233,1.00356e+07
36.7063,1.02845e+07
37.1893,1.0541e+07
37.6723,1.06924e+07
38.1553,1.07146e+07
38.6382,1.06759e+07
39.1212,1.06474e+07
39.6042,1.06608e+07
40.0872,1.07493e+07
40.5701,1.08546e+07
41.0531,1.08754e+07
41.5361,1.08139e+07
42.0191,1.05199e+07
42.5021,1.00615e+07
42.985,9.58827e+06
43.468,9.13039e+06
43.951,8.72275e+06
44.434,8.39252e+06
44.9169,8.14294e+06
45.3999,7.96279e+06
45.8829,7.80053e+06
46.3659,7.5884e+06
46.8489,7.31214e+06
47.3318,7.02251e+06
47.8148,6.77795e+06
48.2978,6.60354e+06
48.7808,6.48312e+06
49.2637,6.3668e+06
49.7467,6.22585e+06
50.2297,6.06896e+06
50.7127,5.88795e+06
51.1957,5.69564e+06
51.6786,5.54693e+06
52.1616,5.28507e+06
52.6446,4.97239e+06
53.1276,4.64003e+06
53.6106,4.34541e+06
54.0935,4.11354e+06
54.5765,3.94763e+06
55.0595,3.82815e+06
55.5425,3.7303e+06
56.0254,3.65103e+06
56.5084,3.61261e+06
56.9914,3.63595e+06
57.4744,3.69437e+06
57.9574,3.77262e+06
58.4403,3.73925e+06
58.9233,3.57968e+06
59.4063,3.32837e+06
59.8893,3.05053e+06
60.3722,2.80763e+06
60.8552,2.61949e+06
61.3382,2.50416e+06
61.8212,2.43566e+06
62.3042,2.3616e+06
62.7871,2.30278e+06
63.2701,2.30985e+06
63.7531,2.38076e+06
64.2361,2.4609e+06
64.719,2.49619e+06
65.202,2.46788e+06
65.685,2.37861e+06
66.168,2.26451e+06
66.651,2.12932e+06
67.1339,1.98094e+06
67.6169,1.86349e+06
68.0999,1.81057e+06
68.5829,1.83121e+06
69.0658,1.91656e+06
69.5488,2.05265e+06
70.0318,2.22246e+06
70.5148,2.39504e+06
70.9978,2.52501e+06
71.4807,2.58136e+06
71.9637,2.57498e+06
72.4467,2.54521e+06
72.9297,2.54754e+06
73.4126,2.65274e+06
73.8956,2.80702e+06
74.3786,2.87469e+06
74.8616,2.86661e+06
75.3446,2.83607e+06
75.8275,2.75996e+06
76.3105,2.5873e+06
76.7935,2.38994e+06
77.2765,2.26823e+06
77.7594,2.2638e+06
78.2424,2.25783e+06
78.7254,2.20779e+06
79.2084,2.17781e+06
79.6914,2.14458e+06
80.1743,2.08099e+06
80.6573,1.97833e+06
81.1403,1.84775e+06
81.6233,1.70881e+06
82.1062,1.57184e+06
82.5892,1.43122e+06
83.0722,1.28047e+06
83.5552,1.13384e+06
84.0382,1.01037e+06
84.5211,932904
85.0041,908507
85.4871,893753
85.9701,867418
86.453,809446
86.936,705331
87.419,577733
87.902,472047
88.385,386707
88.8679,212210
89.3509,101846
89.8339,143972
90.3169,403391
90.7999,944983
91.2828,1.3352e+06
91.7658,967239
92.2488,1.56291e+06
92.7318,1.23824e+06
93.2147,242617
93.6977,196674
94.1807,697533
94.6637,892252
95.1467,762981
95.6296,158676
96.1126,-42750.3
96.5956,32080.8
97.0786,-26485.8
97.5615,-136457
98.0445,101255
98.5275,209424
99.0105,242356
99.4935,559299
99.9764,1.01145e+06
100.459,1.29512e+06
100.942,1.36178e+06
101.425,1.34131e+06
101.908,1.35214e+06
102.391,1.40543e+06
102.874,1.46723e+06
103.357,1.5354e+06
103.84,1.58483e+06
104.323,1.58343e+06
104.806,1.51207e+06
105.289,1.37874e+06
105.772,1.24727e+06
106.255,1.19377e+06
106.738,1.24095e+06
107.221,1.33051e+06
107.704,1.3556e+06
108.187,1.24194e+06
108.67,985786
109.153,624920
109.636,316659
110.119,215804
110.602,264139
111.085,294607
111.568,214009
112.051,7854.72
112.534,30799.1
113.017,279071
