PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_197
0,0
0.482978,1.27643
0.965956,3083.89
1.44893,20857
1.93191,45097.3
2.41489,57678.8
2.89787,67152
3.38085,100755
3.86382,179204
4.3468,302987
4.82978,455979
5.31276,621836
5.79574,801632
6.27871,1.01983e+06
6.76169,1.30866e+06
7.24467,1.67608e+06
7.72765,2.08482e+06
8.21062,2.46734e+06
8.6936,2.76521e+06
9.17658,2.95587e+06
9.65956,3.04958e+06
10.1425,3.07296e+06
10.6255,3.05867e+06
11.1085,3.04493e+06
11.5915,3.07056e+06
12.0744,3.15349e+06
12.5574,3.27426e+06
13.0404,3.39306e+06
13.5234,3.48338e+06
14.0064,3.54354e+06
14.4893,3.58619e+06
14.9723,3.63374e+06
15.4553,3.72021e+06
15.9383,3.87797e+06
16.4212,4.11386e+06
16.9042,4.40067e+06
17.3872,4.69252e+06
17.8702,4.94996e+06
18.3532,5.15725e+06
18.8361,5.32275e+06
19.3191,5.46248e+06
19.8021,5.57712e+06
20.2851,5.64458e+06
20.7681,5.6455e+06
21.251,5.60514e+06
21.734,5.601e+06
22.217,5.7079e+06
22.7,5.92975e+06
23.1829,6.20511e+06
23.6659,6.49312e+06
24.1489,6.82581e+06
24.6319,7.23629e+06
25.1149,7.67562e+06
25.5978,8.05508e+06
26.0808,8.29209e+06
26.5638,8.42182e+06
27.0468,8.60151e+06
27.5297,8.79189e+06
28.0127,8.88412e+06
28.4957,8.88092e+06
28.9787,8.90263e+06
29.4617,9.04338e+06
29.9446,9.24983e+06
30.4276,9.37258e+06
30.9106,9.33714e+06
31.3936,9.21841e+06
31.8765,9.15279e+06
32.3595,9.24695e+06
32.8425,9.50098e+06
33.3255,9.77311e+06
33.8085,9.91339e+06
34.2914,9.87356e+06
34.7744,9.6806e+06
35.2574,9.40683e+06
35.7404,9.14273e+06
36.2233,8.96114e+06
36.7063,8.89813e+06
37.1893,8.93791e+06
37.6723,9.02523e+06
38.1553,9.1539e+06
38.6382,9.40085e+06
39.1212,9.76654e+06
39.6042,1.0105e+07
40.0872,1.03786e+07
40.5701,1.06757e+07
41.0531,1.09257e+07
41.5361,1.10934e+07
42.0191,1.08985e+07
42.5021,1.04358e+07
42.985,9.90233e+06
43.468,9.48802e+06
43.951,9.15797e+06
44.434,8.87776e+06
44.9169,8.60988e+06
45.3999,8.31029e+06
45.8829,7.96686e+06
46.3659,7.63509e+06
46.8489,7.40484e+06
47.3318,7.31304e+06
47.8148,7.30331e+06
48.2978,7.28635e+06
48.7808,7.21556e+06
49.2637,7.08416e+06
49.7467,6.88929e+06
50.2297,6.66301e+06
50.7127,6.50147e+06
51.1957,6.49588e+06
51.6786,6.66448e+06
52.1616,6.76089e+06
52.6446,6.66679e+06
53.1276,6.436e+06
53.6106,6.14289e+06
54.0935,5.83161e+06
54.5765,5.544e+06
55.0595,5.30394e+06
55.5425,5.12771e+06
56.0254,5.01313e+06
56.5084,4.9141e+06
56.9914,4.77456e+06
57.4744,4.60976e+06
57.9574,4.41664e+06
58.4403,4.27442e+06
58.9233,4.1866e+06
59.4063,4.14466e+06
59.8893,4.12419e+06
60.3722,4.10106e+06
60.8552,4.01689e+06
61.3382,3.86931e+06
61.8212,3.72335e+06
62.3042,3.61576e+06
62.7871,3.50958e+06
63.2701,3.36113e+06
63.7531,3.17853e+06
64.2361,3.01049e+06
64.719,2.89732e+06
65.202,2.85243e+06
65.685,2.86682e+06
66.168,2.8768e+06
66.651,2.85138e+06
67.1339,2.79499e+06
67.6169,2.709e+06
68.0999,2.61422e+06
68.5829,2.55143e+06
69.0658,2.56649e+06
69.5488,2.68878e+06
70.0318,2.905e+06
70.5148,3.14696e+06
70.9978,3.31956e+06
71.4807,3.36075e+06
71.9637,3.27844e+06
72.4467,3.13032e+06
72.9297,2.98276e+06
73.4126,2.89203e+06
73.8956,2.92072e+06
74.3786,3.10426e+06
74.8616,3.34337e+06
75.3446,3.50849e+06
75.8275,3.48713e+06
76.3105,3.22003e+06
76.7935,3.00047e+06
77.2765,2.81452e+06
77.7594,2.72488e+06
78.2424,2.67146e+06
78.7254,2.54453e+06
79.2084,2.34936e+06
79.6914,2.22855e+06
80.1743,2.20704e+06
80.6573,2.21641e+06
81.1403,2.19263e+06
81.6233,2.10876e+06
82.1062,1.97662e+06
82.5892,1.83372e+06
83.0722,1.71647e+06
83.5552,1.63585e+06
84.0382,1.58303e+06
84.5211,1.52578e+06
85.0041,1.43311e+06
85.4871,1.32352e+06
85.9701,1.20825e+06
86.453,1.06999e+06
86.936,887098
87.419,663550
87.902,421327
88.385,179093
88.8679,83639
89.3509,380386
89.8339,700325
90.3169,616197
90.7999,643869
91.2828,863377
91.7658,820134
92.2488,725204
92.7318,2.03413e+06
93.2147,2.49704e+06
93.6977,2.23965e+06
94.1807,2.1165e+06
94.6637,1.88347e+06
95.1467,1.44079e+06
95.6296,607899
96.1126,39601.1
96.5956,356626
97.0786,396361
97.5615,396715
98.0445,546419
98.5275,672966
99.0105,882081
99.4935,1.33296e+06
99.9764,1.66598e+06
100.459,1.96432e+06
100.942,2.21313e+06
101.425,2.3319e+06
101.908,2.30337e+06
102.391,2.20341e+06
102.874,2.15932e+06
103.357,2.21832e+06
103.84,2.34234e+06
104.323,2.4807e+06
104.806,2.54286e+06
105.289,2.4601e+06
105.772,2.2287e+06
106.255,1.89875e+06
106.738,1.54766e+06
107.221,1.2647e+06
107.704,1.12798e+06
108.187,1.15491e+06
108.67,1.3114e+06
109.153,1.54803e+06
109.636,1.74863e+06
110.119,1.7698e+06
110.602,1.58534e+06
111.085,1.28089e+06
111.568,888665
112.051,620835
112.534,331650
113.017,-36501
113.5,-88172
113.983,-111033
114.466,-46925.8
114.949,-7869.8
115.432,60.8742
115.915,161.315
116.398,23.2964
116.881,1.8675
117.364,0.0880644
117.847,0.00135764
118.33,-0.000132089
118.813,-1.1926e-05
119.296,-5.271e-07
119.779,-1.51868e-08
120.262,-2.98588e-10
120.744,-3.64432e-12
121.227,-6.29406e-15
121.71,9.92685e-16
122.193,3.19387e-17
122.676,6.95264e-19
123.159,1.29218e-20
123.642,2.23843e-22
124.125,3.7638e-24
124.608,6.1975e-26
125.091,9.86723e-28
125.574,1.48755e-29
126.057,2.08369e-31
126.54,2.67666e-33
127.023,3.12918e-35
127.506,3.31627e-37
127.989,3.18083e-39
128.472,2.76012e-41
128.955,2.16726e-43
129.438,1.54074e-45
129.921,9.92383e-48
130.404,5.79551e-50
130.887,3.07117e-52
131.37,1.47797e-54
131.853,6.46433e-57
132.336,2.57181e-59
132.819,9.31484e-62
133.302,3.07406e-64
133.785,9.25211e-67
134.268,2.542e-69
134.751,6.38199e-72
135.234,1.46573e-74
135.717,3.08306e-77
136.2,5.94692e-80
136.683,1.05336e-82
137.166,1.7157e-85
137.649,2.57303e-88
138.132,3.55576e-91
138.615,4.52542e-94
139.098,5.28321e-97
139.581,5.58772e-100
140.064,5.16554e-103
140.547,3.70131e-106
141.03,8.08375e-110
141.513,-3.99681e-112
141.996,-1.1278e-114
142.478,-2.15836e-117
142.961,-3.52508e-120
143.444,-4.95859e-123
143.927,7.4179e-125
144.41,2.52856e-125
