PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_137
0,0
0.482978,-127.397
0.965956,-929.676
1.44893,2288.72
1.93191,9186.01
2.41489,15264.8
2.89787,29123.4
3.38085,69167
3.86382,154669
4.3468,298025
4.82978,487857
5.31276,688870
5.79574,882296
6.27871,1.09725e+06
6.76169,1.38635e+06
7.24467,1.77489e+06
7.72765,2.23547e+06
8.21062,2.70163e+06
8.6936,3.10139e+06
9.17658,3.3901e+06
9.65956,3.5656e+06
10.1425,3.65491e+06
10.6255,3.68908e+06
11.1085,3.70025e+06
11.5915,3.73531e+06
12.0744,3.84265e+06
12.5574,4.03516e+06
13.0404,4.28112e+06
13.5234,4.5335e+06
14.0064,4.75901e+06
14.4893,4.94253e+06
14.9723,5.08337e+06
15.4553,5.19933e+06
15.9383,5.32457e+06
16.4212,5.48541e+06
16.9042,5.67454e+06
17.3872,5.85634e+06
17.8702,5.99923e+06
18.3532,6.10095e+06
18.8361,6.18682e+06
19.3191,6.28794e+06
19.8021,6.41865e+06
20.2851,6.57371e+06
20.7681,6.74814e+06
21.251,6.9538e+06
21.734,7.20823e+06
22.217,7.51017e+06
22.7,7.83072e+06
23.1829,8.12507e+06
23.6659,8.36212e+06
24.1489,8.56139e+06
24.6319,8.78858e+06
25.1149,9.08078e+06
25.5978,9.39193e+06
26.0808,9.71416e+06
26.5638,1.0085e+07
27.0468,1.04453e+07
27.5297,1.06934e+07
28.0127,1.06938e+07
28.4957,1.05048e+07
28.9787,1.0351e+07
29.4617,1.03827e+07
29.9446,1.05651e+07
30.4276,1.07739e+07
30.9106,1.09323e+07
31.3936,1.10405e+07
31.8765,1.1123e+07
32.3595,1.11899e+07
32.8425,1.12123e+07
33.3255,1.11372e+07
33.8085,1.09269e+07
34.2914,1.06131e+07
34.7744,1.02797e+07
35.2574,1.0001e+07
35.7404,9.82068e+06
36.2233,9.75035e+06
36.7063,9.75294e+06
37.1893,9.74956e+06
37.6723,9.68783e+06
38.1553,9.60903e+06
38.6382,9.60846e+06
39.1212,9.72472e+06
39.6042,9.90704e+06
40.0872,1.01111e+07
40.5701,1.03307e+07
41.0531,1.03667e+07
41.5361,1.03186e+07
42.0191,1.03008e+07
42.5021,1.0231e+07
42.985,1.00692e+07
43.468,9.89417e+06
43.951,9.709e+06
44.434,9.5011e+06
44.9169,9.27944e+06
45.3999,9.07672e+06
45.8829,8.90285e+06
46.3659,8.73009e+06
46.8489,8.53079e+06
47.3318,8.28737e+06
47.8148,7.95657e+06
48.2978,7.48765e+06
48.7808,6.90561e+06
49.2637,6.33259e+06
49.7467,5.89553e+06
50.2297,5.64958e+06
50.7127,5.60065e+06
51.1957,5.68235e+06
51.6786,5.74041e+06
52.1616,5.73397e+06
52.6446,5.70638e+06
53.1276,5.56531e+06
53.6106,5.30121e+06
54.0935,5.02442e+06
54.5765,4.86142e+06
55.0595,4.82471e+06
55.5425,4.81939e+06
56.0254,4.75893e+06
56.5084,4.6271e+06
56.9914,4.47274e+06
57.4744,4.3719e+06
57.9574,4.28017e+06
58.4403,4.19233e+06
58.9233,4.03739e+06
59.4063,3.8203e+06
59.8893,3.5893e+06
60.3722,3.36702e+06
60.8552,3.18599e+06
61.3382,3.05521e+06
61.8212,2.97761e+06
62.3042,2.97857e+06
62.7871,3.06193e+06
63.2701,3.15866e+06
63.7531,3.17523e+06
64.2361,3.09342e+06
64.719,2.96217e+06
65.202,2.80192e+06
65.685,2.61541e+06
66.168,2.43934e+06
66.651,2.30623e+06
67.1339,2.2124e+06
67.6169,2.14892e+06
68.0999,2.12319e+06
68.5829,2.14394e+06
69.0658,2.21142e+06
69.5488,2.31765e+06
70.0318,2.44933e+06
70.5148,2.58476e+06
70.9978,2.69414e+06
71.4807,2.75275e+06
71.9637,2.75597e+06
72.4467,2.72131e+06
72.9297,2.67325e+06
73.4126,2.62447e+06
73.8956,2.53483e+06
74.3786,2.41285e+06
74.8616,2.39748e+06
75.3446,2.52715e+06
75.8275,2.70075e+06
76.3105,2.76584e+06
76.7935,2.69653e+06
77.2765,2.56667e+06
77.7594,2.49607e+06
78.2424,2.4122e+06
78.7254,2.29314e+06
79.2084,2.13551e+06
79.6914,1.89503e+06
80.1743,1.63325e+06
80.6573,1.41573e+06
81.1403,1.263e+06
81.6233,1.17264e+06
82.1062,1.13242e+06
82.5892,1.11592e+06
83.0722,1.09327e+06
83.5552,1.04822e+06
84.0382,977388
84.5211,907561
85.0041,857842
85.4871,786325
85.9701,685796
86.453,594512
86.936,532109
87.419,467114
87.902,354583
88.385,212001
88.8679,100883
89.3509,2596.84
89.8339,69726.4
90.3169,81684.1
90.7999,316784
91.2828,1.30396e+06
91.7658,1.2981e+06
92.2488,1.04003e+06
92.7318,680644
93.2147,494471
93.6977,466054
94.1807,558379
94.6637,687270
95.1467,444952
95.6296,307659
96.1126,78303.5
96.5956,61279.2
97.0786,54543.4
97.5615,37513.9
98.0445,206391
98.5275,395737
99.0105,489912
99.4935,608750
99.9764,815906
100.459,966954
100.942,1.09887e+06
101.425,1.25975e+06
101.908,1.36693e+06
102.391,1.3834e+06
102.874,1.36474e+06
103.357,1.39535e+06
103.84,1.44296e+06
104.323,1.41999e+06
104.806,1.34165e+06
105.289,1.24268e+06
105.772,1.13747e+06
106.255,1.01128e+06
106.738,827011
107.221,587071
107.704,337443
108.187,136099
108.67,80624.3
109.153,198183
109.636,325827
110.119,314124
110.602,193168
111.085,55594.5
111.568,-17958.4
112.051,-6250
112.534,174054
113.017,308454
113.5,219589
113.983,124103
114.466,18049.9
114.949,759.593
115.432,607.297
115.915,139.787
116.398,19.2627
116.881,2.23838
117.364,0.194687
117.847,0.0120304
118.33,0.000544486
118.813,1.91248e-05
