PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_101
0,0
0.482978,-6.86416
0.965956,463.736
1.44893,3677.85
1.93191,8973.34
2.41489,16105.3
2.89787,34029.2
3.38085,80030.6
3.86382,176471
4.3468,341512
4.82978,559107
5.31276,775777
5.79574,965622
6.27871,1.17679e+06
6.76169,1.48698e+06
7.24467,1.92865e+06
7.72765,2.46435e+06
8.21062,3.01403e+06
8.6936,3.49623e+06
9.17658,3.8643e+06
9.65956,4.12507e+06
10.1425,4.31827e+06
10.6255,4.46885e+06
11.1085,4.57866e+06
11.5915,4.67246e+06
12.0744,4.8089e+06
12.5574,5.02532e+06
13.0404,5.29937e+06
13.5234,5.57466e+06
14.0064,5.80977e+06
14.4893,6.00056e+06
14.9723,6.16813e+06
15.4553,6.33439e+06
15.9383,6.50584e+06
16.4212,6.66977e+06
16.9042,6.80092e+06
17.3872,6.88055e+06
17.8702,6.91694e+06
18.3532,6.94594e+06
18.8361,7.01091e+06
19.3191,7.14257e+06
19.8021,7.34936e+06
20.2851,7.61668e+06
20.7681,7.9153e+06
21.251,8.2182e+06
21.734,8.51493e+06
22.217,8.80917e+06
22.7,9.10305e+06
23.1829,9.38987e+06
23.6659,9.66596e+06
24.1489,9.94269e+06
24.6319,1.02151e+07
25.1149,1.04488e+07
25.5978,1.06581e+07
26.0808,1.08253e+07
26.5638,1.10139e+07
27.0468,1.1375e+07
27.5297,1.16441e+07
28.0127,1.16549e+07
28.4957,1.1507e+07
28.9787,1.13887e+07
29.4617,1.13887e+07
29.9446,1.14354e+07
30.4276,1.13998e+07
30.9106,1.12516e+07
31.3936,1.10735e+07
31.8765,1.09786e+07
32.3595,1.09909e+07
32.8425,1.09296e+07
33.3255,1.06763e+07
33.8085,1.03034e+07
34.2914,9.95637e+06
34.7744,9.74965e+06
35.2574,9.70711e+06
35.7404,9.78824e+06
36.2233,9.93544e+06
36.7063,1.00723e+07
37.1893,1.011e+07
37.6723,1.0005e+07
38.1553,9.80121e+06
38.6382,9.59105e+06
39.1212,9.41593e+06
39.6042,9.26146e+06
40.0872,9.1696e+06
40.5701,9.20831e+06
41.0531,9.1808e+06
41.5361,9.02025e+06
42.0191,8.83091e+06
42.5021,8.51344e+06
42.985,7.98828e+06
43.468,7.4384e+06
43.951,6.97189e+06
44.434,6.6523e+06
44.9169,6.50328e+06
45.3999,6.49636e+06
45.8829,6.54842e+06
46.3659,6.56352e+06
46.8489,6.50948e+06
47.3318,6.42039e+06
47.8148,6.31543e+06
48.2978,6.17214e+06
48.7808,5.97387e+06
49.2637,5.72451e+06
49.7467,5.43293e+06
50.2297,5.12422e+06
50.7127,4.87081e+06
51.1957,4.71641e+06
51.6786,4.52638e+06
52.1616,4.3529e+06
52.6446,4.38422e+06
53.1276,4.46233e+06
53.6106,4.4613e+06
54.0935,4.39863e+06
54.5765,4.34034e+06
55.0595,4.34302e+06
55.5425,4.39806e+06
56.0254,4.43698e+06
56.5084,4.40474e+06
56.9914,4.29259e+06
57.4744,4.0871e+06
57.9574,3.98338e+06
58.4403,3.87041e+06
58.9233,3.78385e+06
59.4063,3.69514e+06
59.8893,3.59679e+06
60.3722,3.51503e+06
60.8552,3.44928e+06
61.3382,3.36621e+06
61.8212,3.2446e+06
62.3042,3.10394e+06
62.7871,2.98494e+06
63.2701,2.87766e+06
63.7531,2.74476e+06
64.2361,2.58654e+06
64.719,2.41204e+06
65.202,2.23745e+06
65.685,2.07501e+06
66.168,1.90517e+06
66.651,1.74521e+06
67.1339,1.64641e+06
67.6169,1.62685e+06
68.0999,1.6759e+06
68.5829,1.78205e+06
69.0658,1.93362e+06
69.5488,2.11521e+06
70.0318,2.30885e+06
70.5148,2.49379e+06
70.9978,2.64385e+06
71.4807,2.73316e+06
71.9637,2.74738e+06
72.4467,2.68196e+06
72.9297,2.55047e+06
73.4126,2.40479e+06
73.8956,2.27038e+06
74.3786,2.12781e+06
74.8616,1.95245e+06
75.3446,1.73399e+06
75.8275,1.54335e+06
76.3105,1.44745e+06
76.7935,1.35977e+06
77.2765,1.32297e+06
77.7594,1.35628e+06
78.2424,1.51416e+06
78.7254,1.70824e+06
79.2084,1.79894e+06
79.6914,1.77714e+06
80.1743,1.66967e+06
80.6573,1.50264e+06
81.1403,1.35785e+06
81.6233,1.27797e+06
82.1062,1.24931e+06
82.5892,1.25316e+06
83.0722,1.28087e+06
83.5552,1.30634e+06
84.0382,1.28335e+06
84.5211,1.20425e+06
85.0041,1.09409e+06
85.4871,946971
85.9701,777275
86.453,617851
86.936,490625
87.419,384549
87.902,266395
88.385,235146
88.8679,409604
89.3509,797027
89.8339,1.41692e+06
90.3169,1.87923e+06
90.7999,2.15139e+06
91.2828,1.29342e+06
91.7658,1.15376e+06
92.2488,1.50785e+06
92.7318,1.57771e+06
93.2147,1.3335e+06
93.6977,912743
94.1807,1.14495e+06
94.6637,1.24094e+06
95.1467,1.13976e+06
95.6296,704843
96.1126,383505
96.5956,317257
97.0786,134576
97.5615,5238.98
98.0445,16579
98.5275,407942
99.0105,880561
99.4935,1.10685e+06
99.9764,1.23181e+06
100.459,1.23335e+06
100.942,1.16498e+06
101.425,1.051e+06
101.908,931446
102.391,837122
102.874,767156
103.357,711882
103.84,656269
104.323,655343
104.806,751010
105.289,910448
105.772,1.04482e+06
106.255,1.0714e+06
106.738,991499
107.221,923786
107.704,1.00265e+06
108.187,1.20372e+06
108.67,1.35266e+06
109.153,1.35607e+06
109.636,1.26235e+06
110.119,1.08828e+06
110.602,853014
111.085,658803
111.568,569397
