PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_2
0,0
0.482978,20830.4
0.965956,95166
1.44893,157724
1.93191,209858
2.41489,305119
2.89787,476409
3.38085,709202
3.86382,963719
4.3468,1.2059e+06
4.82978,1.41972e+06
5.31276,1.62472e+06
5.79574,1.87427e+06
6.27871,2.22289e+06
6.76169,2.70715e+06
7.24467,3.33004e+06
7.72765,4.04068e+06
8.21062,4.74881e+06
8.6936,5.38582e+06
9.17658,5.9544e+06
9.65956,6.50223e+06
10.1425,7.0535e+06
10.6255,7.58794e+06
11.1085,8.09525e+06
11.5915,8.6218e+06
12.0744,9.2071e+06
12.5574,9.78939e+06
13.0404,1.02395e+07
13.5234,1.04703e+07
14.0064,1.04284e+07
14.4893,1.02295e+07
14.9723,1.02911e+07
15.4553,1.07854e+07
15.9383,1.13733e+07
16.4212,1.17423e+07
16.9042,1.18335e+07
17.3872,1.18199e+07
17.8702,1.18327e+07
18.3532,1.19191e+07
18.8361,1.21428e+07
19.3191,1.24678e+07
19.8021,1.27667e+07
20.2851,1.31205e+07
20.7681,1.36388e+07
21.251,1.42352e+07
21.734,1.4671e+07
22.217,1.48685e+07
22.7,1.48305e+07
23.1829,1.44792e+07
23.6659,1.38945e+07
24.1489,1.33523e+07
24.6319,1.32015e+07
25.1149,1.35109e+07
25.5978,1.40447e+07
26.0808,1.42711e+07
26.5638,1.41934e+07
27.0468,1.40477e+07
27.5297,1.4039e+07
28.0127,1.3822e+07
28.4957,1.28953e+07
28.9787,1.21758e+07
29.4617,1.16498e+07
29.9446,1.13748e+07
30.4276,1.13045e+07
30.9106,1.13382e+07
31.3936,1.1553e+07
31.8765,1.16269e+07
32.3595,1.10929e+07
32.8425,1.0162e+07
33.3255,9.13849e+06
33.8085,8.0281e+06
34.2914,7.33664e+06
34.7744,7.24806e+06
35.2574,7.55564e+06
35.7404,7.71357e+06
36.2233,7.52106e+06
36.7063,7.26633e+06
37.1893,7.4933e+06
37.6723,7.77549e+06
38.1553,7.80326e+06
38.6382,7.73508e+06
39.1212,7.55212e+06
39.6042,7.43685e+06
40.0872,7.5237e+06
40.5701,7.72283e+06
41.0531,7.8162e+06
41.5361,7.64703e+06
42.0191,7.15277e+06
42.5021,6.39915e+06
42.985,5.72625e+06
43.468,5.32569e+06
43.951,5.02935e+06
44.434,4.73427e+06
44.9169,4.49607e+06
45.3999,4.36122e+06
45.8829,4.29417e+06
46.3659,4.37226e+06
46.8489,4.48836e+06
47.3318,4.65371e+06
47.8148,4.73939e+06
48.2978,4.60705e+06
48.7808,3.99925e+06
49.2637,3.15438e+06
49.7467,2.73473e+06
50.2297,2.43343e+06
50.7127,2.34149e+06
51.1957,2.49515e+06
51.6786,2.49166e+06
52.1616,2.38046e+06
52.6446,2.56258e+06
53.1276,2.77715e+06
53.6106,2.72209e+06
54.0935,2.49765e+06
54.5765,2.24307e+06
55.0595,2.24109e+06
55.5425,1.96682e+06
56.0254,1.54222e+06
56.5084,1.43399e+06
56.9914,1.34224e+06
57.4744,948174
57.9574,577327
58.4403,350006
58.9233,389843
59.4063,521131
59.8893,870795
60.3722,829683
60.8552,296277
61.3382,142679
61.8212,434519
62.3042,999132
62.7871,1.43767e+06
63.2701,1.87606e+06
63.7531,2.16957e+06
64.2361,2.16441e+06
64.719,1.82131e+06
65.202,1.45149e+06
65.685,1.19356e+06
66.168,1.07498e+06
66.651,1.01137e+06
67.1339,937365
67.6169,810756
68.0999,743174
68.5829,728665
69.0658,817192
69.5488,938523
70.0318,950307
70.5148,705867
70.9978,637699
71.4807,868476
71.9637,1.3733e+06
72.4467,1.71568e+06
72.9297,1.55659e+06
73.4126,904454
73.8956,584137
74.3786,340222
74.8616,26132.5
75.3446,-215589
75.8275,-198724
76.3105,-94844.5
76.7935,-1129.1
77.2765,208602
77.7594,488805
78.2424,728296
78.7254,741437
79.2084,543585
79.6914,312354
80.1743,261707
80.6573,387445
81.1403,581227
81.6233,654972
82.1062,739580
82.5892,810630
83.0722,771455
83.5552,718572
84.0382,689228
84.5211,639096
85.0041,523269
85.4871,415611
85.9701,330827
86.453,268889
86.936,352688
87.419,495155
87.902,588113
