PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_31
0,0
0.482978,23195.3
0.965956,107870
1.44893,187565
1.93191,264157
2.41489,388304
2.89787,590037
3.38085,851611
3.86382,1.12119e+06
4.3468,1.35537e+06
4.82978,1.55681e+06
5.31276,1.7769e+06
5.79574,2.08217e+06
6.27871,2.52135e+06
6.76169,3.12644e+06
7.24467,3.91003e+06
7.72765,4.82512e+06
8.21062,5.74937e+06
8.6936,6.56239e+06
9.17658,7.24641e+06
9.65956,7.87013e+06
10.1425,8.48603e+06
10.6255,9.08803e+06
11.1085,9.67324e+06
11.5915,1.0307e+07
12.0744,1.10526e+07
12.5574,1.18388e+07
13.0404,1.25018e+07
13.5234,1.29283e+07
14.0064,1.30952e+07
14.4893,1.30951e+07
14.9723,1.31893e+07
15.4553,1.33997e+07
15.9383,1.35371e+07
16.4212,1.34468e+07
16.9042,1.32281e+07
17.3872,1.3022e+07
17.8702,1.28816e+07
18.3532,1.28053e+07
18.8361,1.27999e+07
19.3191,1.29152e+07
19.8021,1.31608e+07
20.2851,1.37397e+07
20.7681,1.47356e+07
21.251,1.58557e+07
21.734,1.69386e+07
22.217,1.75076e+07
22.7,1.73524e+07
23.1829,1.64531e+07
23.6659,1.53143e+07
24.1489,1.46247e+07
24.6319,1.42151e+07
25.1149,1.40356e+07
25.5978,1.39752e+07
26.0808,1.39288e+07
26.5638,1.38797e+07
27.0468,1.38715e+07
27.5297,1.38206e+07
28.0127,1.34965e+07
28.4957,1.30011e+07
28.9787,1.24954e+07
29.4617,1.2069e+07
29.9446,1.179e+07
30.4276,1.15664e+07
30.9106,1.13763e+07
31.3936,1.11822e+07
31.8765,1.07647e+07
32.3595,1.00308e+07
32.8425,9.27015e+06
33.3255,8.51654e+06
33.8085,7.63539e+06
34.2914,7.08848e+06
34.7744,7.20778e+06
35.2574,7.32262e+06
35.7404,7.5259e+06
36.2233,7.64288e+06
36.7063,7.56463e+06
37.1893,7.61119e+06
37.6723,7.57608e+06
38.1553,7.4188e+06
38.6382,7.22689e+06
39.1212,7.08653e+06
39.6042,7.09046e+06
40.0872,7.22958e+06
40.5701,7.41527e+06
41.0531,7.39769e+06
41.5361,7.03611e+06
42.0191,6.48019e+06
42.5021,5.92001e+06
42.985,5.37537e+06
43.468,4.77231e+06
43.951,4.18107e+06
44.434,3.80208e+06
44.9169,3.75567e+06
45.3999,3.87609e+06
45.8829,3.78541e+06
46.3659,3.52436e+06
46.8489,3.39024e+06
47.3318,3.33991e+06
47.8148,3.41003e+06
48.2978,3.54246e+06
48.7808,3.52351e+06
49.2637,3.48011e+06
49.7467,3.49526e+06
50.2297,3.3975e+06
50.7127,3.03354e+06
51.1957,2.42665e+06
51.6786,1.85121e+06
52.1616,1.47332e+06
52.6446,1.29939e+06
53.1276,1.1451e+06
53.6106,1.08572e+06
54.0935,1.1308e+06
54.5765,1.17945e+06
55.0595,1.35986e+06
55.5425,1.34483e+06
56.0254,1.41503e+06
56.5084,1.55814e+06
56.9914,1.73413e+06
57.4744,1.78731e+06
57.9574,1.51175e+06
58.4403,1.39206e+06
58.9233,1.51063e+06
59.4063,1.3039e+06
59.8893,790652
60.3722,347736
60.8552,80316
61.3382,215573
61.8212,412663
62.3042,503521
62.7871,279034
63.2701,-53364.3
63.7531,-379623
64.2361,-120743
64.719,430626
65.202,732003
65.685,790515
66.168,658969
66.651,482518
67.1339,292990
67.6169,70556.9
68.0999,-94128.8
68.5829,-71725.7
69.0658,187039
69.5488,476008
70.0318,680724
70.5148,863654
70.9978,1.07483e+06
71.4807,1.46679e+06
71.9637,1.71058e+06
72.4467,1.48782e+06
72.9297,847304
73.4126,567333
73.8956,633201
74.3786,370399
74.8616,196444
75.3446,166543
75.8275,269856
76.3105,583738
76.7935,721886
77.2765,860543
77.7594,925757
78.2424,731437
78.7254,353235
79.2084,-41600.4
79.6914,-182479
80.1743,80242.5
80.6573,177736
81.1403,218146
81.6233,338986
82.1062,234342
82.5892,208550
83.0722,309587
83.5552,462422
84.0382,441568
84.5211,316639
85.0041,287946
85.4871,191512
85.9701,50904
86.453,41452.8
86.936,178065
87.419,307618
87.902,320363
88.385,268708
88.8679,245619
89.3509,263294
89.8339,286039
90.3169,293840
90.7999,331495
91.2828,470061
91.7658,713756
92.2488,984276
92.7318,1.16445e+06
93.2147,1.24663e+06
