PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_19
0,0
0.482978,24341.3
0.965956,112665
1.44893,193443
1.93191,268891
2.41489,396034
2.89787,608785
3.38085,885017
3.86382,1.1636e+06
4.3468,1.39638e+06
4.82978,1.58916e+06
5.31276,1.79323e+06
5.79574,2.07117e+06
6.27871,2.47975e+06
6.76169,3.06238e+06
7.24467,3.82017e+06
7.72765,4.68209e+06
8.21062,5.52689e+06
8.6936,6.26383e+06
9.17658,6.89966e+06
9.65956,7.51046e+06
10.1425,8.14433e+06
10.6255,8.77565e+06
11.1085,9.38745e+06
11.5915,1.0054e+07
12.0744,1.08375e+07
12.5574,1.16281e+07
13.0404,1.22202e+07
13.5234,1.25095e+07
14.0064,1.25306e+07
14.4893,1.24717e+07
14.9723,1.25653e+07
15.4553,1.28541e+07
15.9383,1.32068e+07
16.4212,1.34367e+07
16.9042,1.34632e+07
17.3872,1.33412e+07
17.8702,1.31701e+07
18.3532,1.30359e+07
18.8361,1.29055e+07
19.3191,1.27255e+07
19.8021,1.28834e+07
20.2851,1.37487e+07
20.7681,1.51415e+07
21.251,1.64527e+07
21.734,1.70198e+07
22.217,1.71634e+07
22.7,1.70678e+07
23.1829,1.66888e+07
23.6659,1.5913e+07
24.1489,1.51774e+07
24.6319,1.46546e+07
25.1149,1.44984e+07
25.5978,1.45903e+07
26.0808,1.47524e+07
26.5638,1.47558e+07
27.0468,1.44363e+07
27.5297,1.41143e+07
28.0127,1.3699e+07
28.4957,1.28457e+07
28.9787,1.14822e+07
29.4617,1.09097e+07
29.9446,1.11105e+07
30.4276,1.13012e+07
30.9106,1.12569e+07
31.3936,1.10735e+07
31.8765,1.06909e+07
32.3595,1.01012e+07
32.8425,9.60769e+06
33.3255,9.06767e+06
33.8085,8.30344e+06
34.2914,7.93821e+06
34.7744,7.82177e+06
35.2574,8.1388e+06
35.7404,8.57027e+06
36.2233,8.67439e+06
36.7063,8.71424e+06
37.1893,8.76892e+06
37.6723,8.52325e+06
38.1553,8.26666e+06
38.6382,7.93469e+06
39.1212,7.57882e+06
39.6042,7.19101e+06
40.0872,6.90188e+06
40.5701,6.81351e+06
41.0531,6.96092e+06
41.5361,7.18563e+06
42.0191,7.11792e+06
42.5021,6.61158e+06
42.985,5.88767e+06
43.468,5.10442e+06
43.951,4.41379e+06
44.434,3.97634e+06
44.9169,3.698e+06
45.3999,3.46829e+06
45.8829,3.25915e+06
46.3659,2.98592e+06
46.8489,2.91985e+06
47.3318,3.12376e+06
47.8148,3.38195e+06
48.2978,3.55246e+06
48.7808,3.65209e+06
49.2637,3.59089e+06
49.7467,3.23127e+06
50.2297,2.69195e+06
50.7127,2.11135e+06
51.1957,1.64633e+06
51.6786,1.34961e+06
52.1616,1.27432e+06
52.6446,1.00837e+06
53.1276,728644
53.6106,712389
54.0935,844351
54.5765,1.23671e+06
55.0595,1.49135e+06
55.5425,1.71071e+06
56.0254,1.7186e+06
56.5084,1.8459e+06
56.9914,1.9787e+06
57.4744,1.80456e+06
57.9574,1.24398e+06
58.4403,736630
58.9233,623689
59.4063,842391
59.8893,1.09672e+06
60.3722,1.29101e+06
60.8552,1.51274e+06
61.3382,1.22076e+06
61.8212,981057
62.3042,724002
62.7871,590163
63.2701,620174
63.7531,858466
64.2361,1.19361e+06
64.719,1.29082e+06
65.202,1.19988e+06
65.685,1.07427e+06
66.168,881249
66.651,726532
67.1339,598913
67.6169,477208
68.0999,347099
68.5829,175542
69.0658,-47665.7
69.5488,-192764
70.0318,-204995
70.5148,-114056
70.9978,40067.6
71.4807,-3274.05
71.9637,-48815.1
72.4467,-59419.3
72.9297,11658.9
73.4126,75177.1
73.8956,78083.6
74.3786,161014
74.8616,242673
75.3446,211781
75.8275,125737
76.3105,114316
76.7935,111185
77.2765,99238.8
77.7594,158533
78.2424,189872
78.7254,189815
79.2084,336906
79.6914,580571
80.1743,588664
80.6573,382090
81.1403,225905
81.6233,187500
82.1062,230676
82.5892,278777
83.0722,183423
83.5552,175653
84.0382,436580
84.5211,575791
85.0041,710930
85.4871,828856
85.9701,845088
86.453,779111
86.936,632188
87.419,458985
87.902,336466
88.385,279015
88.8679,239121
89.3509,185997
89.8339,150225
90.3169,141305
90.7999,94916.1
91.2828,20832.5
91.7658,24182.7
92.2488,142193
92.7318,304235
93.2147,381471
93.6977,325333
94.1807,252161
94.6637,357058
95.1467,298768
95.6296,296776
96.1126,341421
96.5956,376280
97.0786,369583
97.5615,320679
98.0445,254434
98.5275,200739
99.0105,179399
99.4935,149192
99.9764,118303
100.459,117097
100.942,153762
101.425,248038
101.908,361540
102.391,304576
102.874,188873
103.357,262491
103.84,342895
104.323,373249
104.806,364045
105.289,284140
105.772,92412.4
106.255,-60410.7
106.738,-4812.6
107.221,-41274.1
107.704,-153069
108.187,-261949
108.67,-321827
109.153,-98911.5
109.636,161317
110.119,130640
110.602,130265
111.085,151341
111.568,285385
112.051,261507
112.534,-4228.12
113.017,-175108
113.5,-151916
113.983,37011.5
114.466,237542
114.949,344145
115.432,491135
115.915,694715
116.398,519212
116.881,195964
117.364,223906
117.847,471257
118.33,617047
118.813,596933
119.296,592214
119.779,696012
120.262,766650
120.744,680743
121.227,634383
121.71,516520
122.193,279618
122.676,138149
123.159,153777
123.642,384826
124.125,752667
124.608,981515
125.091,846542
125.574,543416
126.057,449967
126.54,503828
127.023,504278
127.506,443134
127.989,257234
128.472,475873
128.955,380314
129.438,257768
129.921,330251
130.404,414989
130.887,455428
131.37,345363
131.853,254423
132.336,144295
132.819,32199.2
133.302,-82762.5
133.785,-161477
134.268,-110633
134.751,34327.5
135.234,139299
135.717,166521
136.2,174842
136.683,162841
137.166,113160
137.649,54807.5
138.132,14911.7
138.615,-9182.13
139.098,-26441.4
139.581,-27616.8
140.064,-10232.7
140.547,6968.19
141.03,4132.37
141.513,-22035.9
141.996,-58468
142.478,-81846.1
142.961,-68689.3
143.444,-23904.1
143.927,17185.7
144.41,31639.7
