PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_47
0,0
0.482978,17975.1
0.965956,83733.3
1.44893,147667
1.93191,216153
2.41489,332704
2.89787,520908
3.38085,765058
3.86382,1.02389e+06
4.3468,1.26095e+06
4.82978,1.4716e+06
5.31276,1.6997e+06
5.79574,2.01698e+06
6.27871,2.48297e+06
6.76169,3.13519e+06
7.24467,3.97281e+06
7.72765,4.91788e+06
8.21062,5.82593e+06
8.6936,6.57894e+06
9.17658,7.17544e+06
9.65956,7.70784e+06
10.1425,8.2567e+06
10.6255,8.83507e+06
11.1085,9.44517e+06
11.5915,1.01409e+07
12.0744,1.09631e+07
12.5574,1.18252e+07
13.0404,1.2517e+07
13.5234,1.28597e+07
14.0064,1.28738e+07
14.4893,1.27565e+07
14.9723,1.27692e+07
15.4553,1.3008e+07
15.9383,1.32947e+07
16.4212,1.33033e+07
16.9042,1.31796e+07
17.3872,1.32196e+07
17.8702,1.34043e+07
18.3532,1.36132e+07
18.8361,1.38405e+07
19.3191,1.41872e+07
19.8021,1.45703e+07
20.2851,1.50949e+07
20.7681,1.57927e+07
21.251,1.66035e+07
21.734,1.73386e+07
22.217,1.74379e+07
22.7,1.71194e+07
23.1829,1.63973e+07
23.6659,1.54548e+07
24.1489,1.45101e+07
24.6319,1.40264e+07
25.1149,1.41466e+07
25.5978,1.44191e+07
26.0808,1.45687e+07
26.5638,1.45636e+07
27.0468,1.44888e+07
27.5297,1.44656e+07
28.0127,1.40238e+07
28.4957,1.33772e+07
28.9787,1.30246e+07
29.4617,1.27333e+07
29.9446,1.23179e+07
30.4276,1.20436e+07
30.9106,1.18635e+07
31.3936,1.15135e+07
31.8765,1.09199e+07
32.3595,1.02415e+07
32.8425,9.30287e+06
33.3255,8.32721e+06
33.8085,7.86683e+06
34.2914,7.45401e+06
34.7744,7.20793e+06
35.2574,7.66458e+06
35.7404,8.03936e+06
36.2233,7.96418e+06
36.7063,7.93105e+06
37.1893,7.82994e+06
37.6723,7.67274e+06
38.1553,7.42704e+06
38.6382,7.16785e+06
39.1212,7.03316e+06
39.6042,6.96146e+06
40.0872,6.84534e+06
40.5701,6.52552e+06
41.0531,6.05427e+06
41.5361,5.62859e+06
42.0191,5.25543e+06
42.5021,4.86804e+06
42.985,4.51798e+06
43.468,4.29423e+06
43.951,4.11607e+06
44.434,3.96394e+06
44.9169,3.77446e+06
45.3999,3.45328e+06
45.8829,3.26682e+06
46.3659,3.10163e+06
46.8489,2.84941e+06
47.3318,2.88954e+06
47.8148,3.20456e+06
48.2978,3.4223e+06
48.7808,3.37045e+06
49.2637,3.15155e+06
49.7467,2.96103e+06
50.2297,2.98973e+06
50.7127,2.92592e+06
51.1957,2.45036e+06
51.6786,1.96193e+06
52.1616,1.72254e+06
52.6446,1.57658e+06
53.1276,1.47006e+06
53.6106,1.53287e+06
54.0935,1.39753e+06
54.5765,924076
55.0595,768654
55.5425,861367
56.0254,1.02791e+06
56.5084,1.31976e+06
56.9914,1.40332e+06
57.4744,1.24575e+06
57.9574,988195
58.4403,961848
58.9233,1.06973e+06
59.4063,974259
59.8893,939352
60.3722,898486
60.8552,800502
61.3382,561889
61.8212,468685
62.3042,385214
62.7871,343000
63.2701,206340
63.7531,-31896.2
64.2361,-43957.2
64.719,193461
65.202,596583
65.685,887307
66.168,954408
66.651,929041
67.1339,853554
67.6169,741807
68.0999,581009
68.5829,324274
69.0658,92953.5
69.5488,138512
70.0318,372716
70.5148,625466
70.9978,941880
71.4807,1.18936e+06
71.9637,1.13089e+06
72.4467,1.22588e+06
72.9297,1.11996e+06
73.4126,638714
73.8956,521517
74.3786,360931
74.8616,55300.2
75.3446,-106292
75.8275,-63503.8
76.3105,-165419
76.7935,-125763
77.2765,163285
77.7594,441593
78.2424,483654
78.7254,396870
79.2084,297992
79.6914,241419
80.1743,287491
80.6573,481442
81.1403,682878
81.6233,869328
82.1062,793060
82.5892,557474
83.0722,405349
83.5552,413332
84.0382,460641
84.5211,467982
85.0041,365960
85.4871,326302
85.9701,307141
86.453,258009
86.936,197535
87.419,170330
87.902,180251
88.385,248951
88.8679,388101
89.3509,558411
89.8339,703786
90.3169,764314
90.7999,764810
91.2828,772019
91.7658,801179
92.2488,783776
92.7318,773793
93.2147,807288
93.6977,835144
94.1807,728038
94.6637,631166
95.1467,546764
95.6296,571607
96.1126,627091
96.5956,648962
97.0786,612406
97.5615,552101
98.0445,530625
98.5275,583938
99.0105,698344
99.4935,736517
99.9764,628308
100.459,444113
100.942,302538
101.425,262442
101.908,242853
102.391,20975.9
102.874,-106824
103.357,-49259.3
103.84,-14036.9
104.323,4467.94
104.806,-129388
105.289,-254126
105.772,-42221.3
106.255,168121
106.738,228127
107.221,74256.1
107.704,-122786
108.187,31519.6
108.67,213210
109.153,-19402.7
109.636,-138169
110.119,-98353
110.602,-107947
111.085,-58328.7
111.568,-56729.7
112.051,-136942
112.534,-200064
113.017,-170622
113.5,-8599.14
113.983,205845
114.466,272082
114.949,304817
115.432,208929
115.915,316733
116.398,601467
116.881,531878
117.364,273258
117.847,272991
118.33,327370
118.813,434100
119.296,513036
119.779,391739
120.262,375351
120.744,405083
121.227,422519
121.71,545186
122.193,621256
122.676,591872
123.159,566949
123.642,487036
124.125,360835
