PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_24
0,0
0.482978,22029.6
0.965956,102292
1.44893,177892
1.93191,254062
2.41489,385229
2.89787,602668
3.38085,882965
3.86382,1.16326e+06
4.3468,1.39435e+06
4.82978,1.58656e+06
5.31276,1.79869e+06
5.79574,2.09277e+06
6.27871,2.51349e+06
6.76169,3.09791e+06
7.24467,3.86225e+06
7.72765,4.75553e+06
8.21062,5.65191e+06
8.6936,6.4326e+06
9.17658,7.0843e+06
9.65956,7.68604e+06
10.1425,8.29912e+06
10.6255,8.9103e+06
11.1085,9.50476e+06
11.5915,1.01487e+07
12.0744,1.09054e+07
12.5574,1.16729e+07
13.0404,1.22421e+07
13.5234,1.25391e+07
14.0064,1.26472e+07
14.4893,1.27282e+07
14.9723,1.29469e+07
15.4553,1.33048e+07
15.9383,1.35745e+07
16.4212,1.36383e+07
16.9042,1.35173e+07
17.3872,1.33326e+07
17.8702,1.32941e+07
18.3532,1.34091e+07
18.8361,1.35909e+07
19.3191,1.38173e+07
19.8021,1.40067e+07
20.2851,1.41138e+07
20.7681,1.4812e+07
21.251,1.56626e+07
21.734,1.61271e+07
22.217,1.62125e+07
22.7,1.61103e+07
23.1829,1.57725e+07
23.6659,1.53138e+07
24.1489,1.48642e+07
24.6319,1.47589e+07
25.1149,1.49687e+07
25.5978,1.51006e+07
26.0808,1.47251e+07
26.5638,1.43092e+07
27.0468,1.41089e+07
27.5297,1.40982e+07
28.0127,1.37117e+07
28.4957,1.3184e+07
28.9787,1.2756e+07
29.4617,1.23724e+07
29.9446,1.20233e+07
30.4276,1.17522e+07
30.9106,1.14243e+07
31.3936,1.11078e+07
31.8765,1.06619e+07
32.3595,1.00296e+07
32.8425,9.34104e+06
33.3255,8.76436e+06
33.8085,8.20724e+06
34.2914,7.85565e+06
34.7744,8.06448e+06
35.2574,8.44469e+06
35.7404,8.53934e+06
36.2233,8.50652e+06
36.7063,8.32589e+06
37.1893,8.15624e+06
37.6723,8.08136e+06
38.1553,7.78584e+06
38.6382,7.38519e+06
39.1212,7.02707e+06
39.6042,6.79755e+06
40.0872,6.86862e+06
40.5701,6.98143e+06
41.0531,6.94046e+06
