PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_13
0,0
0.482978,26629
0.965956,122033
1.44893,203039
1.93191,267108
2.41489,374656
2.89787,564806
3.38085,822708
3.86382,1.09967e+06
4.3468,1.3522e+06
4.82978,1.56525e+06
5.31276,1.77107e+06
5.79574,2.03884e+06
6.27871,2.43594e+06
6.76169,3.00556e+06
7.24467,3.74342e+06
7.72765,4.57765e+06
8.21062,5.39299e+06
8.6936,6.10361e+06
9.17658,6.71485e+06
9.65956,7.29463e+06
10.1425,7.88225e+06
10.6255,8.45431e+06
11.1085,9.00319e+06
11.5915,9.60678e+06
12.0744,1.03268e+07
12.5574,1.10564e+07
13.0404,1.16037e+07
13.5234,1.18923e+07
14.0064,1.19418e+07
14.4893,1.19225e+07
14.9723,1.20104e+07
15.4553,1.22638e+07
15.9383,1.27011e+07
16.4212,1.30975e+07
16.9042,1.32583e+07
17.3872,1.31766e+07
17.8702,1.30003e+07
18.3532,1.28501e+07
18.8361,1.2784e+07
19.3191,1.29121e+07
19.8021,1.3443e+07
20.2851,1.43902e+07
20.7681,1.54259e+07
21.251,1.62848e+07
21.734,1.68935e+07
22.217,1.71695e+07
22.7,1.69769e+07
23.1829,1.63514e+07
23.6659,1.56497e+07
24.1489,1.53407e+07
24.6319,1.52583e+07
25.1149,1.51566e+07
25.5978,1.49335e+07
26.0808,1.4729e+07
26.5638,1.42224e+07
27.0468,1.3495e+07
27.5297,1.27596e+07
28.0127,1.228e+07
28.4957,1.2232e+07
28.9787,1.23848e+07
29.4617,1.221e+07
29.9446,1.20553e+07
30.4276,1.20588e+07
30.9106,1.19304e+07
31.3936,1.1531e+07
31.8765,1.10414e+07
32.3595,1.0502e+07
32.8425,9.77878e+06
33.3255,8.6484e+06
33.8085,7.43147e+06
34.2914,6.83524e+06
34.7744,6.84107e+06
35.2574,7.15598e+06
35.7404,7.7775e+06
36.2233,8.22275e+06
36.7063,8.33698e+06
37.1893,8.5041e+06
37.6723,8.67116e+06
38.1553,8.69301e+06
38.6382,8.63906e+06
39.1212,8.44168e+06
39.6042,8.12967e+06
40.0872,7.83782e+06
40.5701,7.54485e+06
41.0531,7.19861e+06
41.5361,6.79415e+06
42.0191,6.23491e+06
42.5021,5.58831e+06
42.985,5.06842e+06
43.468,4.62841e+06
43.951,4.33451e+06
44.434,4.24004e+06
44.9169,4.29683e+06
45.3999,4.2262e+06
45.8829,4.0003e+06
46.3659,3.7849e+06
46.8489,3.7113e+06
47.3318,3.79172e+06
47.8148,3.85549e+06
48.2978,3.84111e+06
48.7808,3.72662e+06
49.2637,3.47762e+06
49.7467,3.3247e+06
50.2297,2.86501e+06
50.7127,2.2411e+06
51.1957,1.67496e+06
51.6786,1.24857e+06
52.1616,970560
52.6446,765416
53.1276,902930
53.6106,1.09171e+06
54.0935,1.13304e+06
54.5765,1.19325e+06
55.0595,1.57979e+06
55.5425,1.75928e+06
56.0254,1.55133e+06
56.5084,1.52457e+06
56.9914,1.55892e+06
57.4744,1.40891e+06
57.9574,956073
58.4403,542571
58.9233,538808
59.4063,513938
59.8893,677612
60.3722,1.0171e+06
60.8552,1.05593e+06
61.3382,579536
61.8212,465258
62.3042,574874
62.7871,648767
63.2701,770823
63.7531,951773
64.2361,1.10175e+06
64.719,1.1052e+06
65.202,956165
65.685,749835
66.168,505749
66.651,372354
67.1339,480668
67.6169,593789
68.0999,752476
68.5829,845108
69.0658,867691
69.5488,957302
70.0318,987499
70.5148,843014
70.9978,744717
71.4807,709022
71.9637,727615
72.4467,485510
72.9297,263302
73.4126,24512.4
73.8956,-42283.6
74.3786,-26377.1
74.8616,-78776.4
75.3446,-161494
75.8275,-234345
76.3105,-46112
76.7935,64364.3
77.2765,167574
77.7594,274904
78.2424,355001
78.7254,478563
79.2084,652044
79.6914,677109
80.1743,245131
80.6573,-5566.75
81.1403,-7677.72
81.6233,25592.5
82.1062,172556
82.5892,312899
83.0722,462162
83.5552,686001
84.0382,599414
84.5211,464721
85.0041,464282
85.4871,591013
85.9701,677797
86.453,594854
86.936,399030
87.419,209281
87.902,138602
88.385,254683
88.8679,505005
89.3509,752903
89.8339,900592
90.3169,892741
90.7999,751223
91.2828,591317
91.7658,490901
92.2488,381178
92.7318,179390
93.2147,-21959
93.6977,-11290.7
94.1807,87406.8
94.6637,162577
95.1467,328729
95.6296,485476
96.1126,659827
96.5956,774571
97.0786,784561
97.5615,704693
98.0445,602310
98.5275,542241
99.0105,532721
99.4935,504516
99.9764,466119
100.459,427431
100.942,309124
101.425,113645
101.908,-69969.3
102.391,-167464
102.874,-65394
103.357,122425
103.84,188529
104.323,75195
104.806,-139870
105.289,-156135
105.772,-109567
106.255,-169043
106.738,-3955.33
107.221,413988
107.704,360774
108.187,-173068
108.67,-447969
109.153,-125059
109.636,11228.1
110.119,180439
110.602,327826
111.085,302084
111.568,257762
112.051,237227
112.534,239025
113.017,127747
113.5,40959.9
113.983,245031
114.466,586436
114.949,805535
115.432,800869
115.915,670632
116.398,639138
116.881,793568
117.364,785359
117.847,576094
118.33,361935
118.813,323545
119.296,497323
119.779,511087
120.262,313582
120.744,158237
121.227,152148
121.71,154285
122.193,150812
122.676,220759
123.159,288805
123.642,363572
124.125,452451
124.608,586719
125.091,737852
125.574,682102
126.057,557805
126.54,462503
127.023,356706
127.506,243257
127.989,209289
128.472,329668
128.955,431364
129.438,334677
129.921,237700
130.404,178999
130.887,-28820.3
131.37,-123491
131.853,-128261
132.336,-90390.2
132.819,-2488.19
133.302,43564.3
133.785,-25104
134.268,-45097.7
134.751,43437.7
135.234,134070
135.717,172570
136.2,165634
136.683,155934
137.166,163914
137.649,157327
138.132,128379
138.615,94051.2
139.098,61669.4
139.581,43078.5
140.064,45779.2
140.547,62914.3
141.03,79451.9
141.513,79682.6
141.996,55284
142.478,21055.6
142.961,8545.18
143.444,23448.5
143.927,38314
144.41,34979.6
