PHONON_FREQUENCY,SPECTRALFLUX_AT_POSITION_104
0,0
0.482978,-17.7996
0.965956,-384.444
1.44893,-1331.89
1.93191,-1359.23
2.41489,4054.01
2.89787,23902.5
3.38085,71794.6
3.86382,166164
4.3468,323670
4.82978,531303
5.31276,741157
5.79574,929059
6.27871,1.13883e+06
6.76169,1.44319e+06
7.24467,1.87423e+06
7.72765,2.39753e+06
8.21062,2.93532e+06
8.6936,3.40612e+06
9.17658,3.76261e+06
9.65956,4.012e+06
10.1425,4.19591e+06
10.6255,4.34243e+06
11.1085,4.45503e+06
11.5915,4.55443e+06
12.0744,4.69187e+06
12.5574,4.90169e+06
13.0404,5.16524e+06
13.5234,5.43007e+06
14.0064,5.65197e+06
14.4893,5.81848e+06
14.9723,5.94553e+06
15.4553,6.0613e+06
15.9383,6.19012e+06
16.4212,6.34037e+06
16.9042,6.50034e+06
17.3872,6.64983e+06
17.8702,6.78001e+06
18.3532,6.9011e+06
18.8361,7.0339e+06
19.3191,7.1978e+06
19.8021,7.40166e+06
20.2851,7.63852e+06
20.7681,7.88957e+06
21.251,8.13808e+06
21.734,8.38051e+06
22.217,8.62307e+06
22.7,8.87e+06
23.1829,9.11621e+06
23.6659,9.35191e+06
24.1489,9.57845e+06
24.6319,9.8036e+06
25.1149,1.00199e+07
25.5978,1.0228e+07
26.0808,1.04337e+07
26.5638,1.0678e+07
27.0468,1.09643e+07
27.5297,1.1201e+07
28.0127,1.12806e+07
28.4957,1.12056e+07
28.9787,1.11238e+07
29.4617,1.11434e+07
29.9446,1.12224e+07
30.4276,1.12405e+07
30.9106,1.11691e+07
31.3936,1.11089e+07
31.8765,1.11251e+07
32.3595,1.11421e+07
32.8425,1.10709e+07
33.3255,1.08623e+07
33.8085,1.0508e+07
34.2914,1.01149e+07
34.7744,9.83604e+06
35.2574,9.74271e+06
35.7404,9.80368e+06
36.2233,9.93735e+06
36.7063,1.0045e+07
37.1893,1.00326e+07
37.6723,9.86325e+06
38.1553,9.6078e+06
38.6382,9.40216e+06
39.1212,9.31151e+06
39.6042,9.29747e+06
40.0872,9.32667e+06
40.5701,9.38932e+06
41.0531,9.36831e+06
41.5361,9.09821e+06
42.0191,8.76903e+06
42.5021,8.37003e+06
42.985,7.91962e+06
43.468,7.47836e+06
43.951,7.13506e+06
44.434,6.95121e+06
44.9169,6.92811e+06
45.3999,7.00571e+06
45.8829,7.09817e+06
46.3659,7.1436e+06
46.8489,7.14767e+06
47.3318,7.14286e+06
47.8148,7.09419e+06
48.2978,6.92413e+06
48.7808,6.62792e+06
49.2637,6.27685e+06
49.7467,5.91861e+06
50.2297,5.55153e+06
50.7127,5.20403e+06
51.1957,4.93077e+06
51.6786,4.74155e+06
52.1616,4.66133e+06
52.6446,4.56574e+06
53.1276,4.47185e+06
53.6106,4.39796e+06
54.0935,4.33123e+06
54.5765,4.24985e+06
55.0595,4.17254e+06
55.5425,4.13751e+06
56.0254,4.14337e+06
56.5084,4.14326e+06
56.9914,4.09583e+06
57.4744,4.00708e+06
57.9574,3.84834e+06
58.4403,3.69167e+06
58.9233,3.51549e+06
59.4063,3.32046e+06
59.8893,3.14437e+06
60.3722,3.02841e+06
60.8552,3.0202e+06
61.3382,3.11206e+06
61.8212,3.21722e+06
62.3042,3.27012e+06
62.7871,3.2953e+06
63.2701,3.28804e+06
63.7531,3.19605e+06
64.2361,3.01828e+06
64.719,2.79853e+06
65.202,2.57123e+06
65.685,2.35091e+06
66.168,2.17474e+06
66.651,2.05889e+06
67.1339,2.01187e+06
67.6169,2.03905e+06
68.0999,2.12737e+06
68.5829,2.26211e+06
69.0658,2.43125e+06
69.5488,2.61479e+06
70.0318,2.77863e+06
70.5148,2.88991e+06
70.9978,2.93963e+06
71.4807,2.94289e+06
71.9637,2.91205e+06
72.4467,2.85051e+06
72.9297,2.78787e+06
73.4126,2.77382e+06
73.8956,2.85636e+06
74.3786,3.01036e+06
74.8616,3.06486e+06
75.3446,2.92151e+06
75.8275,2.68098e+06
76.3105,2.51186e+06
